hs6,base_exports,base_imports,v25_exports,v25_imports,import_change25,export_change25,us_tariff_2019,us_tariff_2020,trump1_hit
690911,34395890.333333336,52483548.666666664,17805535,45775020,-0.12782155241204912,-0.48233539450657825,25,25,TRUE
690912,9880899.333333334,12282081.666666666,6134352,9239327,-0.24773932866157727,-0.37917068142717647,25,25,TRUE
690919,56218951,25267112.333333332,41343307,15115821,-0.4017590613210424,-0.2646019489050943,25,25,TRUE
690990,3950929.6666666665,1482819.3333333333,8309971,815549,-0.4500011015052856,1.103295097887932,25,25,TRUE
691010,597901.3333333334,828734915.6666666,169359,659845130,-0.20379228927600462,NA,0,0,FALSE
691090,28694,11890574.333333334,14984,9085908,-0.23587307515255154,NA,15,7.5,TRUE
691110,660814.6666666666,207113649.33333334,102471,156103437,-0.24629092528438995,NA,11.25,5.625,TRUE
691190,62939.333333333336,8043922,15799,5417971,-0.3264515742445041,NA,15,7.5,TRUE
691200,254611.33333333334,1009431278,135459,738573755,-0.26832685780913557,NA,1.5,0.75,TRUE
691310,77709,50303839.666666664,52112,46584994,-0.0739276701601552,NA,15,7.5,TRUE
691390,175714,376574962,40685,286420910,-0.23940532721875438,NA,15,7.5,TRUE
691410,291310,1433744.6666666667,58679,2226272,0.552767415118545,NA,25,25,TRUE
691490,5740459.333333333,27702184.333333332,3891216,13455707,-0.5142727072316428,-0.3221420492599372,25,25,TRUE
700100,39340844.333333336,4256316.666666667,41083251,3378660,-0.20620097972033727,0.04429001705970836,25,25,TRUE
700210,46038,4954155,45220,5024166,0.014131774237988113,NA,25,25,TRUE
700220,27895688,2549529.3333333335,35048475,5643799,1.2136630970317657,0.2564119228749619,25,25,TRUE
700231,36164773,5993255,27860789,6009565,0.0027213926322173843,-0.22961526676802313,25,25,TRUE
700312,108876.66666666667,1594842,44824,2504357,0.5702853323401315,NA,25,25,TRUE
700319,56316420,7261415.333333333,142519331,6177857,-0.14922136850639675,1.5306887582697906,25,25,TRUE
700420,3000,2967262,13824,1674712,-0.4356035968512386,NA,25,25,TRUE
700490,19177209.333333332,6536781.333333333,1244076,2785027,-0.5739452097321699,-0.9351273702875226,25,25,TRUE
700510,609058.6666666666,2341641.6666666665,583674,1037818,-0.5567989693840147,NA,25,25,TRUE
700521,391238.6666666667,2785040,501936,5213418,0.8719364892425243,NA,25,25,TRUE
700529,15292.333333333334,10131841,41847,4997017,-0.5068006890356846,NA,25,25,TRUE
700600,2540078.6666666665,21373290.333333332,1402976,9241910,-0.5675953558920915,-0.4476643505529225,25,25,TRUE
700711,0,53487980.666666664,0,42822247,-0.19940430604652598,NA,25,25,TRUE
700719,551082.6666666666,286252801.3333333,293031,302494499,0.05673899990153699,NA,25,25,TRUE
700721,3618568.6666666665,56188486,507567,32351834,-0.42422662892180435,-0.8597326604091894,25,25,TRUE
700729,280301,31312397,109928,18177478,-0.4194798309436355,NA,25,25,TRUE
700800,1653833.6666666667,48271202,687010,30421194,-0.3697858611434619,-0.5845954681859381,25,25,TRUE
700910,179406921,38199431,101819903,31818893,-0.16703227856980382,-0.43246390700835896,25,25,TRUE
700991,1520650.6666666667,74644438.33333333,1343704,43176809,-0.42156696514763775,-0.1163624693990643,25,25,TRUE
700992,523177.6666666667,399088438.6666667,442087,218620922,-0.4521993101819714,NA,25,25,TRUE
701020,36717.666666666664,9505919.666666666,14988,4812445,-0.49374230282260256,NA,25,25,TRUE
701090,4308110.666666667,389569266.6666667,4042925,296134287,-0.23984176284268835,-0.06155498017228286,25,25,TRUE
701190,406598.3333333333,2168352.3333333335,210972,1071341,-0.5059193178476377,NA,25,25,TRUE
701310,180059.33333333334,9220712,35856,3312053,-0.6408029011208679,NA,15,7.5,TRUE
701322,240644.33333333334,1894302.6666666667,119775,900704,-0.5245194889658604,NA,15,7.5,TRUE
701328,63842.333333333336,48454013.666666664,124733,40604530,-0.1619986265878036,NA,15,7.5,TRUE
701333,0,1894883.6666666667,0,1187731,-0.37319054415125924,NA,15,7.5,TRUE
701337,89224,142110291.66666666,255892,128951120,-0.09259830172984768,NA,15,7.5,TRUE
701341,8855,2374617.6666666665,17319,1212367,-0.4894474942141563,NA,15,7.5,TRUE
701342,19861,44948161,3072,56838285,0.2645297101254042,NA,7.5,3.75,TRUE
701349,2208820,179935809,269665,156915567,-0.12793585739234373,-0.8779144520603761,12.5,6.25,TRUE
701391,95001.66666666667,7950027.666666667,36032,7205240,-0.09368365720152844,NA,7.5,3.75,TRUE
701399,671346.6666666666,456047945.3333333,363964,344328818,-0.24497232906438351,NA,7.5,3.75,TRUE
701400,14324510.333333334,5014755,10607877,2793590,-0.44292592559357336,-0.25945971253793415,25,25,TRUE
701590,195775.66666666666,1788809.3333333333,145886,1134394,-0.36583850561304465,NA,15,7.5,TRUE
701610,55654.333333333336,88660246.66666667,5643,39495117,-0.5545340952130594,NA,25,25,TRUE
701690,652125,51623165.333333336,1805006,32100262,-0.3781810589736794,NA,25,25,TRUE
701710,3036011.6666666665,3933580.6666666665,3101146,3093139,-0.2136581750537381,0.02145391404402821,25,25,TRUE
701720,11332128.333333334,2309688,9735835,3314474,0.43503105181305873,-0.14086438896370898,25,25,TRUE
701790,10809546.333333334,34115691.666666664,9612336,23873741,-0.30021231188092085,-0.1107549101891079,25,25,TRUE
701810,1355927,29133997.666666668,1653114,26834325,-0.0789343327674462,0.21917625358887316,25,25,TRUE
701820,1111112,7578521,3503973,6638070,-0.12409426588644407,2.153573177141458,25,25,TRUE
701890,136267,11227608,106835,7591389,-0.3238640857429294,NA,20,16.25,TRUE
701911,12461429,34385754,7252393,21330665,-0.3796656312960303,-0.4180127335316038,25,25,TRUE
701912,468466,106001423,1067641,48159199,-0.5456740330740655,NA,25,25,TRUE
701913,122717,4597015,976085,2084840,-0.5464796177519543,NA,NA,NA,FALSE
701914,25999,13028913.333333334,26819,9357396,-0.2817976633507937,NA,NA,NA,FALSE
701915,439623.3333333333,31310235.333333332,87615,19655627,-0.3722299819613833,NA,NA,NA,FALSE
701919,4561177.666666667,60772008,311257,12578054,-0.7930288234017214,-0.9317595097698818,21.42857074737549,21.42857074737549,TRUE
701961,835040.3333333334,12297037.666666666,618998,7611053,-0.3810661391538932,NA,NA,NA,FALSE
701962,684685.6666666666,4926486.333333333,1099084,4912980,-0.0027415753174726536,NA,NA,NA,FALSE
701963,193438,3423783.3333333335,544036,3118951,-0.08903376868668679,NA,NA,NA,FALSE
701964,1149863.3333333333,1622523,1492103,2008107,0.23764470519061978,0.2976350812705279,NA,NA,FALSE
701965,145158,1296415,63809,1696771,0.3088177782577338,NA,NA,NA,FALSE
701966,2524003,1675202,2174483,1422973,-0.15056631976322857,-0.1384784407942463,NA,NA,FALSE
701969,5034157.333333333,15108596,5067846,16691928,0.10479676602643952,0.0066920170419783554,NA,NA,FALSE
701971,7875735,3614712.666666667,6371027,506747,-0.859809880693145,-0.19105619983404723,NA,NA,FALSE
701973,32613.5,5575920.333333333,0,3576725,-0.3585408710705515,NA,NA,NA,FALSE
701980,16242466.666666666,16203652.333333334,15757564,16736500,0.0328844173958558,-0.02985400411267579,NA,NA,FALSE
701990,31916520.666666668,87163618.33333333,16960108,59206074,-0.32074786324745463,-0.468610373382178,25,25,TRUE
702000,35470667.333333336,57320109.666666664,21393914,39873486,-0.30437177751619676,-0.3968561741747891,25,25,TRUE
710121,0,2418652.6666666665,0,1553688,-0.35762252207082784,NA,15,7.5,TRUE
710122,49158,8574686,0,4973332,-0.41999835329247043,NA,15,7.5,TRUE
710239,162410906.66666666,4966033.333333334,3067030,573989,-0.8844170061954209,-0.981115615552256,15,7.5,TRUE
710310,365590,1057353.3333333333,224077,265701,-0.7487112475804367,NA,4.375,2.1875,TRUE
710399,2057011,7436790,186233,3524103,-0.5261257881424647,-0.909464266355406,5,2.5,TRUE
710410,1483836.6666666667,8155891.333333333,2711154,5473575,-0.32888083272647817,0.827124279177178,15,7.5,TRUE
710421,5974108.333333333,2106709,830615,1956600,-0.07125284033058196,-0.8609641885190676,NA,NA,FALSE
710491,282155,11216590,0,969667,-0.9135506423966643,NA,NA,NA,FALSE
710499,187616,6272614,0,3089203,-0.5075094689391058,NA,NA,NA,FALSE
710510,4991272.666666667,29049439,8349733,20215012,-0.3041169573016539,0.6728665327707335,25,25,TRUE
711292,9168,3330136.6666666665,0,1971975,-0.4078396181938479,NA,25,25,TRUE
711299,1667119,5040801.333333334,919838,5070,-0.9989942075347279,-0.4482469457789156,25,25,TRUE
711311,7899261.666666667,204740868.33333334,5518660,105961441,-0.482460722851449,-0.30137014915107047,8.333333015441895,4.166666507720947,TRUE
711319,567275328.6666666,243852596.33333334,238833669,113408808,-0.5349288475691426,-0.5789810398394045,8.636363983154297,4.318181991577148,TRUE
711320,149635.33333333334,4789528.666666667,4523931,3834463,-0.1994070258548754,NA,15,7.5,TRUE
711590,64442818.666666664,2050694.6666666667,79913566,1343036,-0.34508241434934894,0.24006937706056064,25,25,TRUE
711610,13908.666666666666,11911943.666666666,22985,5865133,-0.5076258615617474,NA,7.5,3.75,TRUE
711620,44536367.666666664,572221630.6666666,44135799,450226478,-0.21319563282593182,-0.008994192558870727,10.833333015441896,5.416666507720947,TRUE
711711,204203.33333333334,2636874.6666666665,19981,984958,-0.6264676465472255,NA,15,7.5,TRUE
711719,29173084.666666664,383193792.6666667,24303275,285388824,-0.25523630742042175,-0.1669281710285144,12.5,6.25,TRUE
711790,3705395.6666666665,303844305.3333333,5750174,177569966,-0.4155889615729466,0.5518380538218726,9.375,4.6875,TRUE
711810,13456,4119078.6666666665,0,1702284,-0.586731854922897,NA,15,7.5,TRUE
720221,0,24017337,0,386186,-0.9839205320723109,NA,25,25,TRUE
720229,32553,2655787.333333333,77902,267771,-0.8991745322981434,NA,25,25,TRUE
720249,0,4172889.333333333,0,750639,-0.8201152870257442,NA,25,25,TRUE
720299,1054197.6666666667,25722640.666666668,459711,22763407,-0.11504392978211858,-0.5639233375903887,16.666666507720947,16.666666507720947,TRUE
720410,14624030.333333332,10143787.5,97810,0,-1,-0.9933116933040643,25,25,TRUE
720450,140000,2758637.3333333335,0,1117224,-0.5950087434472479,NA,25,25,TRUE
720510,894142.6666666666,1801205,769930,1340571,-0.2557365763475007,NA,25,25,TRUE
720521,13489004,2285745.6666666665,7920479,1275965,-0.44177297649184355,-0.4128195825281096,25,25,TRUE
720529,15181701,12443298.333333334,9614573,10111674,-0.18737992699952682,-0.36669988428832845,25,25,TRUE
720712,65340.666666666664,12275223.333333332,14830,557217,-0.9546063656139862,NA,40,32.5,TRUE
720719,85992.66666666667,1244379.3333333333,5980,871977,-0.29926753310485704,NA,40,32.5,TRUE
720720,91621.33333333333,1743130.3333333333,9601,459802,-0.7362205273998444,NA,40,32.5,TRUE
721012,951315,101529411,0,102882665,0.01332868955577808,NA,40,32.5,TRUE
721049,544494.6666666666,1647764.6666666667,712654,257095,-0.8439734719399655,NA,40,32.5,TRUE
721050,22098.666666666668,62564122,93590,31399499,-0.4981229177962411,NA,40,32.5,TRUE
721070,775381,3422161.6666666665,214113,4946806,0.44552083794989233,NA,40,32.5,TRUE
721090,3647893.333333333,1387905,799067,1224964,-0.11740068664642032,-0.780951106026492,40,32.5,TRUE
721220,1013373.6666666666,1027747.6666666666,1961301,708474,-0.3106537499639178,0.9354173731900803,40,32.5,TRUE
721230,553018.3333333334,1791369.3333333333,336666,528267,-0.7051043633659763,NA,37.5,31.25,TRUE
721260,1180677.6666666667,1049738.6666666667,366363,955368,-0.08989920030890235,-0.6897010840949251,40,32.5,TRUE
721391,33388,2893376.333333333,2856,175488,-0.9393483668272672,NA,37.5,31.25,TRUE
721410,199865.33333333334,4093528,1006807,1238149,-0.6975349869354748,NA,25,25,TRUE
721499,820071.6666666666,5701285,375090,330148,-0.9420923528643104,NA,35,30,TRUE
721550,552946,3238372.6666666665,190358,1491947,-0.5392911336743413,NA,33.571428298950195,29.285714149475098,TRUE
721590,117790.66666666667,5106247.666666667,29698,4545616,-0.10979327742491671,NA,35,30,TRUE
721633,3000,6558921.333333333,15171,837528,-0.8723070521148701,NA,35,30,TRUE
721650,642199,2034199.3333333333,80051,1116783,-0.4509962806004918,NA,40,32.5,TRUE
721661,0,4089322.6666666665,5228,3823269,-0.06506057074814668,NA,25,25,TRUE
721691,322328,13492312.333333334,893977,11097541,-0.17749154290009644,NA,25,25,TRUE
721699,61527.666666666664,1168716,520137,9510592,7.137641651179585,NA,40,32.5,TRUE
721710,633098.3333333334,34985662.333333336,218645,19158214,-0.4523981333419947,NA,40,32.5,TRUE
721720,32430.5,36360909.333333336,0,21082649,-0.4201836701407028,NA,40,32.5,TRUE
721730,252269.66666666666,18620889,41247,13102712,-0.29634337007218076,NA,39.625,32.3125,TRUE
721790,837657.6666666666,16274039,1031089,6115812,-0.62419827063214,NA,37.5,31.25,TRUE
721891,62860.666666666664,1926095,42643,2202553,0.14353289946757558,NA,35,30,TRUE
721899,1658394.3333333333,2309979.3333333335,555521,545866,-0.7636922581414148,-0.6650247840129699,37,31,TRUE
721921,8881418,1334532,12927927,307702,-0.7694307817272272,0.4556151956815905,40,32.5,TRUE
721933,1892520,2274222.3333333335,3061727,1742961,-0.2336013174906529,0.617804303257033,34.54545497894287,29.772727489471436,TRUE
721934,1759865.6666666667,2499149,448285,798348,-0.6805520599211972,-0.7452731714181973,35,30,TRUE
721935,873983.3333333334,18562450.666666668,847834,7415176,-0.6005281773857734,NA,37,31,TRUE
721990,1120763,2447220,1451018,2741225,0.120138361079102,0.2946697919185412,40,32.5,TRUE
722011,697402.3333333334,4210317,400833,2962308,-0.29641687312380516,NA,40,32.5,TRUE
722020,12303452.666666666,27639588.666666668,21497523,9712806,-0.6485907906540722,0.7472756292420681,37.44999980926514,31.22499990463257,TRUE
722090,11965894.333333334,1242449,2681197,734203,-0.4090678973543381,-0.7759300788298789,32.5,28.75,TRUE
722100,310000.6666666667,24453805.666666668,140072,2324667,-0.9049363918365971,NA,37.5,31.25,TRUE
722211,3887741.6666666665,1903633.3333333333,2021953,1061102,-0.44259118527727676,-0.47991580373352993,35,30,TRUE
722220,75172926.66666667,3771917,49357598,837712,-0.7779081565156392,-0.34341257965301164,40,32.5,TRUE
722230,4359069,1473385,4794266,452896,-0.692615304214445,0.09983714412412376,37.5,31.25,TRUE
722240,824443,1706792.6666666667,782671,2328454,0.3642277972446565,NA,40,32.5,TRUE
722300,9919973.666666666,17867113,4220044,5724418,-0.6796114738850088,-0.57459120943231,40,32.5,TRUE
722519,49744.333333333336,3381017,30311,0,-1,NA,40,32.5,TRUE
722530,47267,3127694.333333333,15090,0,-1,NA,38.125,31.5625,TRUE
722619,25603,1245899.3333333333,392315,390746,-0.6863743405700514,NA,40,32.5,TRUE
722699,6336493.666666667,3528599.333333333,3335586,9541734,1.7041137569411398,-0.47359120430484136,35,30,TRUE
722810,600701,51909309.666666664,627944,42823497,-0.17503243108049035,NA,40,32.5,TRUE
722830,1449379.6666666667,11292437,507733,4660126,-0.5873232677764773,-0.64968944185087,38.928571701049805,31.964285850524902,TRUE
722840,125002.33333333333,18645971,264283,9722620,-0.4785672465113241,NA,40,32.5,TRUE
722850,6044183.333333333,41415625.666666664,18484514,7979488,-0.8073314631481643,2.0582318537657422,38.125,31.5625,TRUE
722860,518822,1116551.3333333333,333443,321545,-0.7120195100747719,NA,40,32.5,TRUE
722880,6605.5,4938831.333333333,0,4180156,-0.15361434358222661,NA,40,32.5,TRUE
722920,1754445,17649437,301377,11820315,-0.3302724047231648,-0.8282208903670392,40,32.5,TRUE
722990,1430612.6666666667,12516720.333333334,1425192,4774419,-0.6185567087182396,-0.003789052615685921,40,32.5,TRUE
730110,171949.33333333334,26418443.666666668,18378,13522901,-0.488126508486855,NA,40,32.5,TRUE
730120,2264441,8960209.666666666,2450534,4552282,-0.4919447011452001,0.08218054698709307,25,25,TRUE
730210,188778.33333333334,17967846.666666668,45398,3638522,-0.7974981606031811,NA,39.0625,32.03125,TRUE
730230,396985,9148153.333333334,65325,7100522,-0.22383001888177073,NA,25,25,TRUE
730240,6598,9048621,0,7803657,-0.13758604764195562,NA,25,25,TRUE
730290,83777,11083669,96923,7431703,-0.3294907128677336,NA,40,32.5,TRUE
730300,247030.6666666667,3600755.6666666665,99158,4582306,0.2725956505240984,NA,25,25,TRUE
730411,463191,4224002.333333333,292018,4330774,0.025277369243877544,NA,40,32.5,TRUE
730419,365637.6666666667,18420794.333333332,178198,13671099,-0.2578442192766099,NA,40,32.5,TRUE
730423,624667,5627194.333333333,240705,995491,-0.823092834362749,NA,32.5,28.75,TRUE
730424,385394.6666666667,4503558,2018669,2966402,-0.3413203515975591,NA,37.5,31.25,TRUE
730429,473528.3333333333,14339888,749342,372518,-0.9740222517776986,NA,33.375,29.1875,TRUE
730431,2359519.3333333335,8919645.666666666,50683,3893323,-0.5635114728212111,-0.9785197776157234,40,32.5,TRUE
730439,483852,39499250,936573,30084009,-0.23836505756438414,NA,40,32.5,TRUE
730441,10714264.666666666,111321083.66666667,6566927,90983045,-0.18269709561546943,-0.38708560929706354,40,32.5,TRUE
730449,2318050.3333333335,3688432,577836,4739873,0.28506449353004204,-0.7507232730494348,40,32.5,TRUE
730451,704455,10326678.333333334,78929,7713880,-0.25301440104893363,NA,40,32.5,TRUE
730459,152002.33333333334,55387449.666666664,232586,30989880,-0.4404891327096008,NA,39.196428298950195,32.0982141494751,TRUE
730490,329464,7792397,688487,8187055,0.05064654688409741,NA,40,32.5,TRUE
730511,15000,2862755.3333333335,0,13782,-0.995185756938595,NA,40,32.5,TRUE
730611,136696.66666666666,12274795.666666666,105069,1185491,-0.9034207141044873,NA,40,32.5,TRUE
730630,1713560,39682557,869690,33495393,-0.1559164647580548,-0.4924659772637083,39.54545497894287,32.272727489471436,TRUE
730640,8291383,36185121.333333336,7088297,22073698,-0.3899786103614374,-0.14510076304520006,40,32.5,TRUE
730650,364070,1384373.3333333333,167622,2427362,0.7534012983010364,NA,38.75,31.875,TRUE
730661,671962.3333333334,7144184,22328,5256572,-0.26421659912454665,NA,40,32.5,TRUE
730669,110288.33333333333,3792712.3333333335,13525,1309787,-0.654656909123172,NA,40,32.5,TRUE
730690,268579.3333333333,5096209,393323,4976508,-0.02348824390836404,NA,40,32.5,TRUE
730711,1304116,10840881.666666666,656719,9102505,-0.1603538088614871,-0.49642593143554714,25,25,TRUE
730719,3111648.3333333335,223206366.33333334,2159365,179103829,-0.19758637738616835,-0.306038225185044,25,25,TRUE
730721,2844236.6666666665,15492633.666666666,2241173,8237238,-0.4683126073184759,-0.2120300584456755,25,25,TRUE
730722,27249135.666666668,29946618.333333332,27355943,27681436,-0.07564067194899186,0.003919659494520679,25,25,TRUE
730723,23149358.666666668,26218148,13823340,21269833,-0.18873625246146294,-0.40286293892432673,25,25,TRUE
730729,31685222.666666668,75700813.33333333,27719648,75453447,-0.0032676839579530064,-0.12515533529257827,25,25,TRUE
730791,3733079,65984446.666666664,6061109,39673765,-0.39874065777319034,0.623621948530958,25,25,TRUE
730792,5130786.333333333,141179150.66666666,4266755,84193626,-0.4036398037357036,-0.16840134770765153,25,25,TRUE
730793,870558,4439551,262902,2448061,-0.4485791468551662,NA,25,25,TRUE
730799,11026218.333333334,144415952.33333334,7132094,95504523,-0.3386843942311757,-0.35316952880943925,25,25,TRUE
730810,48840,1087143,14009,4786431,3.402761182291566,NA,25,25,TRUE
730820,22894.333333333332,48825197.333333336,0,6861424,-0.8594696104727128,NA,25,25,TRUE
730830,403238.6666666667,118972351,937103,87227706,-0.26682371772244795,NA,25,25,TRUE
730840,308072.6666666667,217686606,195618,107547873,-0.5059508943788669,NA,25,25,TRUE
730890,8654814.333333334,685763609.3333334,5030083,552347395,-0.19455131843906714,-0.41881098701019703,25,25,TRUE
730900,4714151.333333333,52308643.333333336,7830721,31753716,-0.3929547016226063,0.6611093803098106,25,25,TRUE
731010,4777305,20527612.666666668,9823100,15037055,-0.2674718076487479,1.0562011426944689,25,25,TRUE
731021,680160.3333333334,40867579,682867,33199432,-0.1876339922166664,NA,25,25,TRUE
731029,3430595,70646501,2112657,45590355,-0.35466931334646,-0.38417184191080556,25,25,TRUE
731100,14450533.666666666,104822160,6770073,79646732,-0.2401727649954933,-0.5315001399832961,25,25,TRUE
731210,13098372,200839453,12428377,121034797,-0.39735547377735586,-0.05115101327096222,25,25,TRUE
731290,214926.3333333333,6081613,94742,3892673,-0.35992753896046986,NA,25,25,TRUE
731300,149780,3687403,0,3382988,-0.08255539196556493,NA,25,25,TRUE
731412,36199.333333333336,1129731.6666666667,9795,1011331,-0.10480423817455184,NA,25,25,TRUE
731414,5454332.666666667,55604764.666666664,1470572,33060384,-0.40543972808469275,-0.730384615337605,25,25,TRUE
731419,66582,13190903.333333334,18172,9897650,-0.24966094058253785,NA,25,25,TRUE
731420,103658,5907004.666666667,50139,5307608,-0.10147218437951692,NA,25,25,TRUE
731431,9870,62143678.333333336,6413,47337158,-0.2382626959078997,NA,25,25,TRUE
731439,60201.333333333336,9365075.333333334,8620,4583502,-0.5105749994678812,NA,25,25,TRUE
731441,0,23314785.333333332,0,19049757,-0.18293234410507686,NA,25,25,TRUE
731442,6945,12689166.333333334,0,10542417,-0.1691796984088711,NA,25,25,TRUE
731449,360306,12566414.666666666,190522,9241572,-0.26458164519161176,NA,25,25,TRUE
731450,88004.66666666667,13524195.666666666,3523,11315755,-0.16329552759354485,NA,25,25,TRUE
731511,2840163.6666666665,79188442,905020,49646029,-0.37306470810475095,-0.6813493494682408,25,25,TRUE
731512,6579694.333333333,32426228,5661299,28292252,-0.12748864900351653,-0.1395802429119934,25,25,TRUE
731519,1021640.6666666666,30403095.666666668,622800,17590155,-0.42143539615653397,-0.39039231667233293,25,25,TRUE
731520,136438.33333333334,26595965,15275,11609412,-0.5634897248511194,NA,25,25,TRUE
731581,42729.5,5432495.333333333,0,3768904,-0.306229684750151,NA,25,25,TRUE
731582,475252,77974548.33333333,353896,59720492,-0.23410275177611903,NA,25,25,TRUE
731589,284648,17863451.666666668,163272,13566538,-0.24054218338355854,NA,25,25,TRUE
731590,561357.3333333334,15228602.666666666,336241,13585521,-0.10789444722089622,NA,25,25,TRUE
731600,85946,28385377.333333332,419268,15140027,-0.46662583265289687,NA,25,25,TRUE
731700,231638.33333333334,295233803,587404,202413175,-0.31439702045229556,NA,30.808823108673096,29.558823108673096,TRUE
731811,278709,15667433,163312,13784697,-0.12016876025574834,NA,25,25,TRUE
731812,64124.666666666664,8997019.333333334,23817,8803333,-0.021527833403196046,NA,25,25,TRUE
731813,379804.3333333333,11678120.333333334,384434,8833263,-0.24360575607472906,NA,25,25,TRUE
731814,4165972,118207133.33333333,1954000,95593119,-0.19130837281675608,-0.5309618019516213,25,25,TRUE
731815,92673843.33333333,640934277,88166312,534129613,-0.16663902654717902,-0.048638657588856465,25,25,TRUE
731816,48112698,367258854.3333333,67682669,281411659,-0.23375119298122152,0.40675272461336504,15,7.5,TRUE
731819,47524061,43440196,14637458,33868273,-0.22034714115930784,-0.691999006566379,25,25,TRUE
731821,4906900,16179949,5539328,16027117,-0.009445765249321862,0.12888544702357904,25,25,TRUE
731822,12831483.333333334,125065081.33333333,16816614,87420587,-0.3009992392121047,0.3105744334572905,25,25,TRUE
731823,6535117,14948486.666666666,13443855,9452616,-0.367653983257168,1.057171279412442,25,25,TRUE
731824,10671517.333333334,15031176.333333334,13996792,11789666,-0.21565247199880944,0.31160279862732415,25,25,TRUE
731829,29312049,75218525.66666667,34374122,51684875,-0.3128704060347687,0.1726959790494346,25,25,TRUE
731940,516221.6666666667,14185380.333333334,337550,10284958,-0.27496071601041083,NA,15,7.5,TRUE
731990,433647.3333333333,11615198,153413,5859011,-0.4955737302110562,NA,15,7.5,TRUE
732010,1364641,43365386.666666664,918273,34852876,-0.19629735420322933,-0.32709555113762523,25,25,TRUE
732020,19387468.333333332,54669203,20817102,44189591,-0.1916913257359907,0.07374009035561724,15,7.5,TRUE
732090,14349511.333333334,18849330,15284673,17503089,-0.0714211592666689,0.06517027966620183,25,25,TRUE
732111,1008573,1229692255,83096,646495749,-0.47426216082006634,-0.9176103266694627,25,25,TRUE
732112,8293,17841968,15942,10993000,-0.38386841630923224,NA,0,0,FALSE
732119,974797,682762833.3333334,484885,516147607,-0.24403089652653914,NA,0,0,FALSE
732181,235899,303738243.3333333,11941,129541032,-0.5735109593761725,NA,7.5,3.75,TRUE
732182,24308.5,18264347.333333332,2943,4775227,-0.7385492668941432,NA,15,7.5,TRUE
732189,62655.666666666664,218828697.33333334,7846,76773069,-0.6491636154875312,NA,15,7.5,TRUE
732190,353036.3333333333,114993628,23464,78724704,-0.31539942369676344,NA,25,25,TRUE
732211,312124,3437051.3333333335,0,3121129,-0.09191667586382672,NA,25,25,TRUE
732219,579429.6666666666,2596844,5516,1259163,-0.515117966269826,NA,25,25,TRUE
732290,1450005.6666666667,73313869.66666667,1048595,34441268,-0.5302216598770085,-0.2768338606492803,25,25,TRUE
732310,78459.33333333334,13842381,15568,9858713,-0.28778777292721536,NA,25,25,TRUE
732391,1294119,75047943.66666667,483647,86306358,0.150016293362264,-0.6262731634416928,7.5,3.75,TRUE
732392,203181.5,103094839.66666667,125711,69473783,-0.32611774532433035,NA,15,7.5,TRUE
732393,1216037.3333333333,2098358746.3333333,867978,1278032832,-0.390936924282737,-0.28622421680036136,0,0,FALSE
732394,126829.66666666667,58117946,2808,39575726,-0.3190446544686903,NA,15,7.5,TRUE
732399,422433.3333333334,918041113.6666666,351972,515278736,-0.4387193249527019,NA,8,6.5,TRUE
732410,186667.33333333334,140597392.33333334,91579,65646063,-0.5330918880460886,NA,25,25,TRUE
732421,25949,9391551.333333334,0,5528594,-0.41132260222255085,NA,25,25,TRUE
732429,200896.5,11858435.666666666,906514,7695630,-0.3510417211578806,NA,15,7.5,TRUE
732490,1768619,138999129.33333334,3350090,94924496,-0.3170856792033432,0.8941841063564284,25,25,TRUE
732510,622805.3333333334,45577402.333333336,269917,41612729,-0.08698769851641469,NA,25,25,TRUE
732591,4739,1412848.6666666667,7331,604114,-0.5724142194044844,NA,25,25,TRUE
732599,8920460,152626208.66666666,8053184,113507792,-0.25630209259866166,-0.09722323736668288,25,25,TRUE
732611,13407,13191898.666666666,6340,11586250,-0.12171475139691791,NA,25,25,TRUE
732619,18515950.666666668,43923498.666666664,17315141,30332073,-0.30943404053059037,-0.06485271473683633,25,25,TRUE
732620,4253069.333333333,173103582,2548040,132566820,-0.23417633264226734,-0.40089384858370514,25,25,TRUE
732690,138721739.66666666,1915948563,174650410,1475271665,-0.23000455571207315,0.2589981240118964,25,25,TRUE
740311,1531234,4916236.333333333,11241130,114379,-0.9767344382481206,6.341222830736517,25,25,TRUE
740710,1387803,8093614,815108,8992493,0.11106027542207968,-0.4126630364684325,25,25,TRUE
740729,10711723.333333334,5431156.333333333,9220639,4988350,-0.08153076548646572,-0.13920116184230555,25,25,TRUE
740811,132865,2767810.6666666665,35504,922767,-0.6666076147790455,NA,25,25,TRUE
740819,553489.6666666666,3336611.6666666665,516730,14617472,3.3809329524412743,NA,25,25,TRUE
740821,342604.3333333333,2231814.3333333335,572248,1346283,-0.3967764343599072,NA,25,25,TRUE
740829,3923100.6666666665,3232058.6666666665,2422466,2699527,-0.16476547042875456,-0.3825124038791765,25,25,TRUE
740911,15111701,5595480.666666667,7418083,8618792,0.5403130693210627,-0.509116611028765,25,25,TRUE
740919,1621964.6666666667,5641081.666666667,1460135,2710544,-0.5194992449734079,-0.0997738545064895,25,25,TRUE
740921,358003.3333333333,5622836.666666667,111797,6404865,0.13908074868497566,NA,25,25,TRUE
740929,359984.6666666666,1432916,3760,1404342,-0.019941154959537057,NA,25,25,TRUE
740931,265114.3333333333,15692779,6347,22955506,0.46280693814651946,NA,25,25,TRUE
