hs6,year,exports,imports,base_imports,base_exports,import_change,export_change,hs2
292159,2018,1796634,53206825,32653962.666666668,2681143,0.6294140329349307,-0.329899971765773,29
292159,2019,1018435,31819243,32653962.666666668,2681143,-0.025562584093928482,-0.620148943939208,29
292159,2020,1964887,46626483,32653962.666666668,2681143,0.42789662240891063,-0.26714576581704147,29
292159,2021,3345333,30653172,32653962.666666668,2681143,-0.06127252263655845,0.24772643607595715,29
292211,2015,13162146,5088,43881.666666666664,19156802.333333332,-0.8840518059933913,-0.31292572888860865,29
292211,2016,21541730,60178,43881.666666666664,19156802.333333332,0.37136997227391855,0.12449508144252405,29
292211,2017,22766531,66379,43881.666666666664,19156802.333333332,0.512681833719473,0.18843064744608481,29
292211,2018,8826778,34003,43881.666666666664,19156802.333333332,-0.22512058946408897,-0.5392353146202705,29
292211,2019,3393825,13962,43881.666666666664,19156802.333333332,-0.6818261232861104,-0.8228396920870945,29
292211,2020,1303067,0,43881.666666666664,19156802.333333332,-1,-0.9319788878474446,29
292211,2021,1423752,97516,43881.666666666664,19156802.333333332,1.2222492308860953,-0.9256790368650077,29
292212,2015,7912618,7624,3537.3333333333335,14015663.333333334,1.1552958914436486,-0.435444629924758,29
292212,2016,17865021,0,3537.3333333333335,14015663.333333334,-1,0.27464684154561353,29
292212,2017,16269351,2988,3537.3333333333335,14015663.333333334,-0.15529589144364875,0.16079778837914432,29
292212,2018,3894911,0,3537.3333333333335,14015663.333333334,-1,-0.722102985255306,29
292212,2019,1124273,0,3537.3333333333335,14015663.333333334,-1,-0.9197845315443507,29
292212,2020,2148608,0,3537.3333333333335,14015663.333333334,-1,-0.8466995140436926,29
292212,2021,1625227,20644,3537.3333333333335,14015663.333333334,4.836034677723332,-0.8840420919547393,29
292213,2015,10179376,0,6850,11292797,-1,-0.09859568006048457,29
292213,2016,12406218,13700,6850,11292797,1,0.09859568006048457,29
292214,2018,0,4600,NA,NA,NA,NA,29
292215,2017,11325699,3500,3500,11325699,0,0,29
292215,2018,7173758,18826,3500,11325699,4.378857142857143,-0.366594679939843,29
292215,2019,5575,0,3500,11325699,-1,-0.9995077566514879,29
292215,2020,163000,0,3500,11325699,-1,-0.98560795232153,29
292216,2019,3403,0,NA,NA,NA,NA,29
292216,2021,5438,0,NA,NA,NA,NA,29
292217,2017,995360,7936,7936,995360,0,0,29
292217,2018,1762844,0,7936,995360,-1,0.7710617264105449,29
292217,2019,690853,0,7936,995360,-1,-0.3059264989551519,29
292217,2020,113930,0,7936,995360,-1,-0.8855389004983122,29
292217,2021,9459,226544,7936,995360,27.546370967741936,-0.9904969056421797,29
292219,2015,28472698,24089897,25648482.666666668,31675113.666666668,-0.06076716844900303,-0.10110194711113958,29
292219,2016,29366132,22249656,25648482.666666668,31675113.666666668,-0.13251570125369863,-0.07289576577262694,29
292219,2017,37186511,30605895,25648482.666666668,31675113.666666668,0.19328286970270153,0.1739977128837664,29
292219,2018,34603718,32221269,25648482.666666668,31675113.666666668,0.2562641392379702,0.09245757928929711,29
292219,2019,44994720,47381415,25648482.666666668,31675113.666666668,0.8473379347924518,0.4205069782385732,29
292219,2020,45511270,49758295,25648482.666666668,31675113.666666668,0.9400093037342507,0.4368147334509433,29
292219,2021,50062384,90075604,25648482.666666668,31675113.666666668,2.511927203283032,0.5804957963791995,29
292221,2015,66374,1368559,1750642,46606.333333333336,-0.21825307515757075,0.42414121113725595,29
292221,2016,37114,1472324,1750642,46606.333333333336,-0.1589805339983846,-0.2036704596657107,29
292221,2017,36331,2411043,1750642,46606.333333333336,0.3772336091559554,-0.2204707514715454,29
292221,2018,69853,2049219,1750642,46606.333333333336,0.17055286003648948,0.49878771840736946,29
292221,2019,23710,896908,1750642,46606.333333333336,-0.48766909510910855,-0.4912708573226815,29
292221,2020,31370,1021694,1750642,46606.333333333336,-0.41638895902189027,-0.32691551219791304,29
292221,2021,60079,1726132,1750642,46606.333333333336,-0.01400057807364384,0.2890737310379848,29
292229,2015,31010,26290932,21789007.666666668,206525.6666666667,0.20661447286654,-0.8498491712894443,29
292229,2016,43787,22018226,21789007.666666668,206525.6666666667,0.010519906956753962,-0.7879827688890969,29
292229,2017,544780,17057865,21789007.666666668,206525.6666666667,-0.21713437982329412,1.6378319401785408,29
292229,2018,514860,20608347,21789007.666666668,206525.6666666667,-0.05418606871541333,1.4929589058341415,29
292229,2019,280284,18513773,21789007.666666668,206525.6666666667,-0.15031591694178886,0.3571388221318737,29
292229,2020,97403,11195866,21789007.666666668,206525.6666666667,-0.48616907335675974,-0.5283733902323683,29
292229,2021,158100,17913832,21789007.666666668,206525.6666666667,-0.17785002997612426,-0.2344777162483437,29
292231,2021,0,12722,NA,NA,NA,NA,29
292239,2015,336151,12856023,12748170,193500,0.008460273121553917,0.7372144702842377,29
292239,2016,195961,11420285,12748170,193500,-0.10416279356174259,0.012718346253229974,29
292239,2017,48388,13968202,12748170,193500,0.09570252044018868,-0.7499328165374677,29
292239,2018,91393,12902139,12748170,193500,0.012077733509986139,-0.5276847545219638,29
292239,2019,135281,10910594,12748170,193500,-0.14414429678926466,-0.3008733850129199,29
292239,2020,136031,6479142,12748170,193500,-0.4917590524757671,-0.2969974160206718,29
292239,2021,39356,4719724,12748170,193500,-0.6297724300821216,-0.796609819121447,29
292241,2015,930551,13188956,10280124.333333334,1109505,0.28295685658535963,-0.16129174722060738,29
292241,2016,1330874,9498941,10280124.333333334,1109505,-0.07598967755675334,0.19952050689271342,29
292241,2017,1067090,8152476,10280124.333333334,1109505,-0.20696717902860648,-0.03822875967210603,29
292241,2018,983326,8765787,10280124.333333334,1109505,-0.14730729748307525,-0.11372549019607843,29
292241,2019,687692,26891756,10280124.333333334,1109505,1.6158979335301813,-0.38018125199976566,29
292241,2020,355903,56311316,10280124.333333334,1109505,4.477688223809744,-0.6792236177394424,29
292241,2021,1365499,39193963,10280124.333333334,1109505,2.8125962030355467,0.23072811749383734,29
292242,2015,7727,5169637,3941463,3410.666666666667,0.3116035847602781,1.2655394839718528,29
292242,2016,2505,3194384,3941463,3410.666666666667,-0.1895435781079259,-0.26553948397185306,29
292242,2017,0,3460368,3941463,3410.666666666667,-0.12206000665235218,-1,29
292242,2018,54152,3654760,3941463,3410.666666666667,-0.07274024898876381,14.87724784988272,29
292242,2019,70860,3688735,3941463,3410.666666666667,-0.06412035327998766,19.775996872556682,29
292242,2020,28959,2841458,3941463,3410.666666666667,-0.2790854563394354,7.490715402658326,29
292242,2021,53239,3237922,3941463,3410.666666666667,-0.17849742595579357,14.609558248631743,29
292243,2016,0,4450,4450,0,0,NA,29
292243,2020,23672,35000,4450,0,6.865168539325842,NA,29
292243,2021,0,15040,4450,0,2.3797752808988766,NA,29
292249,2015,8573326,161494243,166299735.66666666,9095596.333333334,-0.02889657429341228,-0.05742013103850371,29
292249,2016,8238051,146633091,166299735.66666666,9095596.333333334,-0.11826022806245906,-0.09428137550372825,29
292249,2017,10475412,190771873,166299735.66666666,9095596.333333334,0.14715680235587153,0.15170150654223177,29
292249,2018,13732101,209195532,166299735.66666666,9095596.333333334,0.25794266095115287,0.5097526865473251,29
292249,2019,7360584,115060521,166299735.66666666,9095596.333333334,-0.30811362664683484,-0.1907530050531047,29
292249,2020,6553478,119066696,166299735.66666666,9095596.333333334,-0.2840235402498845,-0.2794889131146945,29
292249,2021,9997749,217226881,166299735.66666666,9095596.333333334,0.3062370792663939,0.09918565354098637,29
292250,2015,4580375,83298237,71437755.33333333,2904367.3333333335,0.16602539667329794,0.5770646320908442,29
292250,2016,2538701,56989155,71437755.33333333,2904367.3333333335,-0.20225439987462088,-0.12590223321154745,29
292250,2017,1594026,74025874,71437755.33333333,2904367.3333333335,0.03622900320132313,-0.451162398879297,29
292250,2018,2012999,67039278,71437755.33333333,2904367.3333333335,-0.06157076622592269,-0.3069061971270393,29
292250,2019,2652045,78840684,71437755.33333333,2904367.3333333335,0.10362767743924922,-0.0868768665855169,29
292250,2020,3717523,78746842,71437755.33333333,2904367.3333333335,0.10231405833738737,0.2799768670216416,29
292250,2021,5153510,83675640,71437755.33333333,2904367.3333333335,0.17130835941812403,0.7744002078708592,29
292310,2015,437644,21523539,12903910.333333334,416557,0.6679857844641459,0.05062212374296915,29
292310,2016,355971,6215793,12903910.333333334,416557,-0.5183015970016944,-0.14544468104004973,29
292310,2017,456056,10972399,12903910.333333334,416557,-0.14968418746245166,0.0948225572970806,29
292310,2018,838801,9390155,12903910.333333334,416557,-0.27230159250693287,1.013652393309919,29
292310,2019,352194,6156896,12903910.333333334,416557,-0.5228658723630829,-0.1545118675235322,29
292310,2020,647766,4751591,12903910.333333334,416557,-0.6317712323429815,0.5550476885516268,29
292310,2021,398195,7947801,12903910.333333334,416557,-0.38407809767018686,-0.04408040196179634,29
292320,2015,6377728,1990950,3548821.3333333335,6377798.333333333,-0.4389827458205842,-1.1027839021724513e-5,29
292320,2016,6200306,4197209,3548821.3333333335,6377798.333333333,0.18270507466140865,-0.027829718667282993,29
292320,2017,6555361,4458305,3548821.3333333335,6377798.333333333,0.25627767115917544,0.027840746506304866,29
292320,2018,8392593,3168774,3548821.3333333335,6377798.333333333,-0.10709114312507893,0.31590755325962805,29
292320,2019,6002977,2366426,3548821.3333333335,6377798.333333333,-0.33317972990844663,-0.058769706055825384,29
292320,2020,6453999,2690898,3548821.3333333335,6377798.333333333,-0.24174880974565832,0.011947801213532724,29
292320,2021,6821125,3649864,3548821.3333333335,6377798.333333333,0.028472176301915782,0.0695109257923124,29
292330,2018,0,3084,NA,NA,NA,NA,29
292330,2019,15070,0,NA,NA,NA,NA,29
292330,2020,3251,0,NA,NA,NA,NA,29
292330,2021,0,27963,NA,NA,NA,NA,29
292340,2019,6398,0,NA,NA,NA,NA,29
292340,2021,30510,0,NA,NA,NA,NA,29
292390,2015,10418881,30453289,28849330.666666668,10059657.666666666,0.05559776591928321,0.0357092999818119,29
292390,2016,10226282,29897310,28849330.666666668,10059657.666666666,0.036325949653459276,0.01656361864931593,29
292390,2017,9533810,26197393,28849330.666666668,10059657.666666666,-0.09192371557274262,-0.052272918631127645,29
292390,2018,14438368,56659518,28849330.666666668,10059657.666666666,0.9639803312825559,0.4352742884921897,29
292390,2019,8714943,57978546,28849330.666666668,10059657.666666666,1.0097016000093912,-0.13367399878054162,29
292390,2020,12670111,21622128,28849330.666666668,10059657.666666666,-0.2505154365684186,0.25949723338829334,29
292390,2021,12099612,21089464,28849330.666666668,10059657.666666666,-0.26897908850386737,0.20278566139411047,29
292411,2017,6737,0,0,6737,NA,0,29
292411,2019,5250,0,0,6737,NA,-0.2207213893424373,29
292411,2020,0,6200,0,6737,NA,-1,29
292411,2021,24233,0,0,6737,NA,2.597001632774232,29
292412,2019,5962,0,NA,NA,NA,NA,29
292412,2020,0,64547,NA,NA,NA,NA,29
292412,2021,0,65350,NA,NA,NA,NA,29
292419,2015,4241659,45015913,54154316.333333336,3989321.6666666665,-0.1687474600747276,0.06325319300315471,29
292419,2016,3814694,48112988,54154316.333333336,3989321.6666666665,-0.11155765121560121,-0.043773774405256,29
292419,2017,3911612,69334048,54154316.333333336,3989321.6666666665,0.28030511129032865,-0.0194794185978986,29
292419,2018,4484041,104721124,54154316.333333336,3989321.6666666665,0.9337539662658714,0.12401089074040579,29
292419,2019,3610329,71486804,54154316.333333336,3989321.6666666665,0.32005736274059626,-0.09500178184010394,29
292419,2020,4162035,65907075,54154316.333333336,3989321.6666666665,0.21702348884483189,0.04329391003399496,29
292419,2021,5048620,97818483,54154316.333333336,3989321.6666666665,0.8062915317387227,0.26553344699788145,29
292421,2015,212270,6287513,5284886.666666667,246460,0.18971576810855603,-0.13872433660634587,29
292421,2016,343223,2983924,5284886.666666667,246460,-0.4353854324217612,0.3926113770997322,29
292421,2017,183887,6583223,5284886.666666667,246460,0.245669664313205,-0.25388704049338634,29
292421,2018,326651,14454150,5284886.666666667,246460,1.7349971554104595,0.32537125699910735,29
292421,2019,60273,8029095,5284886.666666667,246460,0.5192558528533566,-0.7554451026535746,29
292421,2020,106677,4972489,5284886.666666667,246460,-0.059111516740188746,-0.5671630284833239,29
292421,2021,167981,11044580,5284886.666666667,246460,1.0898423554967434,-0.31842489653493466,29
292423,2016,0,14500,7250,10750,1,-1,29
292423,2017,21500,0,7250,10750,-1,1,29
292423,2019,9219,0,7250,10750,-1,-0.1424186046511628,29
292424,2017,0,3720,3720,0,0,NA,29
292425,2017,0,1080525,1080525,0,0,NA,29
292429,2015,3893765,169329916,185643191.66666666,4166245.3333333335,-0.08787435467042663,-0.06540189343946463,29
292429,2016,4655911,181490729,185643191.66666666,4166245.3333333335,-0.022367977136067824,0.11753164479992213,29
292429,2017,3949060,206108930,185643191.66666666,4166245.3333333335,0.11024233180649462,-0.0521297513604576,29
292429,2018,10044069,251902177,185643191.66666666,4166245.3333333335,0.3569157841904877,1.4108203421529983,29
292429,2019,11960891,186209885,185643191.66666666,4166245.3333333335,0.003052594217141422,1.8709041458272258,29
292429,2020,4521465,234685423,185643191.66666666,4166245.3333333335,0.264174683127575,0.08526134162686527,29
292429,2021,4099897,309762427,185643191.66666666,4166245.3333333335,0.6685902898943732,-0.015925210357271364,29
292511,2015,34225,8037865,8915785,49879.666666666664,-0.09846805413095987,-0.31384866244762394,29
292511,2016,112252,10762818,8915785,49879.666666666664,0.2071643719537876,1.2504560976750714,29
292511,2017,3162,7946672,8915785,49879.666666666664,-0.10869631782282771,-0.9366074352274474,29
292511,2018,2990,9324211,8915785,49879.666666666664,0.04580931460325703,-0.9400557341334812,29
292511,2019,0,5695658,8915785,49879.666666666664,-0.36117145041070414,-1,29
292511,2020,0,7629037,8915785,49879.666666666664,-0.14432245730465684,-1,29
292511,2021,0,5529095,8915785,49879.666666666664,-0.37985326025694877,-1,29
292512,2021,0,30644,NA,NA,NA,NA,29
292519,2015,2352364,15188295,11970292,3600967.6666666665,0.26883245621744234,-0.34674114911519616,29
292519,2016,2565222,11404801,11970292,3600967.6666666665,-0.047241203472730656,-0.28762981580043806,29
292519,2017,5885317,9317780,11970292,3600967.6666666665,-0.22159125274471167,0.6343709649156343,29
292519,2018,5586864,10811229,11970292,3600967.6666666665,-0.0968282979228911,0.551489631999843,29
292519,2019,6164036,12356366,11970292,3600967.6666666665,0.03225268021866133,0.7117721042205045,29
292519,2020,6282156,9888482,11970292,3600967.6666666665,-0.17391472154563983,0.7445743981964849,29
292519,2021,7666965,10759270,11970292,3600967.6666666665,-0.10116896062351695,1.1291401950012883,29
292521,2018,40500,0,NA,NA,NA,NA,29
292521,2020,40500,0,NA,NA,NA,NA,29
292529,2015,7590494,50928738,49831220.333333336,7229233.666666667,0.02202469976302201,0.04997214780856666,29
292529,2016,6690571,47245350,49831220.333333336,7229233.666666667,-0.051892574896536967,-0.07451172441007006,29
292529,2017,7406636,51319573,49831220.333333336,7229233.666666667,0.02986787513351481,0.024539576601503268,29
292529,2018,7782073,53346499,49831220.333333336,7229233.666666667,0.07054370017736064,0.07647274369929755,29
292529,2019,8119676,45228283,49831220.333333336,7229233.666666667,-0.09237055208648617,0.12317243768714807,29
292529,2020,12482305,56680587,49831220.333333336,7229233.666666667,0.1374513130693882,0.7266429023528127,29
292529,2021,10735591,85700082,49831220.333333336,7229233.666666667,0.7198070090744516,0.4850247612690713,29
292610,2015,56139027,3530,1176.6666666666665,25726944,2.0000000000000004,1.1821102032172963,29
292610,2016,13418400,0,1176.6666666666665,25726944,-1,-0.4784300848169141,29
292610,2017,7623405,0,1176.6666666666665,25726944,-1,-0.7036801184003821,29
292610,2018,13624014,0,1176.6666666666665,25726944,-1,-0.47043791909369415,29
292610,2020,6106000,3804,1176.6666666666665,25726944,2.2328611898017003,-0.7626612783858044,29
292610,2021,63106,0,1176.6666666666665,25726944,-1,-0.9975470852659375,29
292620,2015,400522,14763477,13837824.666666666,614589.6666666666,0.06689290807124458,-0.3483099021623641,29
292620,2016,569304,13598218,13837824.666666666,614589.6666666666,-0.017315342001972617,-0.07368439321845627,29
292620,2017,873943,13151779,13837824.666666666,614589.6666666666,-0.04957756606927183,0.42199429538082056,29
292620,2018,761680,26540460,13837824.666666666,614589.6666666666,0.9179647552503075,0.23933095740301533,29
292620,2019,945322,11607418,13837824.666666666,614589.6666666666,-0.16118188518744536,0.5381352002338688,29
292620,2020,681620,10568921,13837824.666666666,614589.6666666666,-0.23622959138519697,0.10906518115881118,29
292620,2021,270617,24575902,13837824.666666666,614589.6666666666,0.7759946084011182,-0.5596785714479416,29
292630,2016,11040,0,0,11040,NA,0,29
292640,2017,572861,6774,6774,572861,0,0,29
292640,2018,0,2298,6774,572861,-0.6607617360496014,-1,29
292640,2019,31157,0,6774,572861,-1,-0.9456115881514014,29
292640,2020,6132,0,6774,572861,-1,-0.9892958326714508,29
292640,2021,7200,11262,6774,572861,0.662533215234721,-0.9874315060721536,29
292690,2015,89964430,123250547,122332027.66666667,133604301.33333333,0.007508412562539489,-0.32663522729298156,29
292690,2016,142580038,124253160,122332027.66666667,133604301.33333333,0.015704246630882938,0.06718149473550886,29
292690,2017,168268436,119492376,122332027.66666667,133604301.33333333,-0.02321265919342255,0.2594537325574728,29
292690,2018,212446899,172884071,122332027.66666667,133604301.33333333,0.41323637233479676,0.5901202048125677,29
292690,2019,317471762,192034729,122332027.66666667,133604301.33333333,0.5697829314434399,1.3762091402127115,29
292690,2020,186577632,134178491,122332027.66666667,133604301.33333333,0.0968386084927233,0.39649420069569424,29
292690,2021,135823455,150040276,122332027.66666667,133604301.33333333,0.22650036022319067,0.01660989687098501,29
292700,2015,466532,11420397,13970735.666666666,583516.3333333334,-0.1825486307604846,-0.2004816774623276,29
292700,2016,754966,15053590,13970735.666666666,583516.3333333334,0.07750875538479761,0.2938215382717078,29
292700,2017,529051,15438220,13970735.666666666,583516.3333333334,0.10503987537568714,-0.09333986080938043,29
292700,2018,543679,18704117,13970735.666666666,583516.3333333334,0.3388068779102948,-0.06827115379232464,29
292700,2019,290399,6845629,13970735.666666666,583516.3333333334,-0.5100022530428904,-0.5023292692749532,29
292700,2020,241658,6101948,13970735.666666666,583516.3333333334,-0.5632335944513731,-0.585859064784819,29
292700,2021,599087,12638125,13970735.666666666,583516.3333333334,-0.09538586216659978,0.026684200213761444,29
292800,2015,2988191,26288308,25904774.666666668,3114441,0.014805507411992623,-0.04053696955569234,29
292800,2016,2227372,26793256,25904774.666666668,3114441,0.034297975750261896,-0.28482446769741343,29
292800,2017,4127760,24632760,25904774.666666668,3114441,-0.049103483162254664,0.3253614372531058,29
292800,2018,4084438,35677524,25904774.666666668,3114441,0.37725668179266403,0.31145139689594376,29
292800,2019,2964385,22674742,25904774.666666668,3114441,-0.12468869960189068,-0.0481807168605859,29
292800,2020,2310593,27394458,25904774.666666668,3114441,0.057506129758009554,-0.2581034606210232,29
292800,2021,5164667,41899303,25904774.666666668,3114441,0.6174355322192597,0.6582966253012981,29
292910,2015,13117360,26114737,36726942.333333336,17942571,-0.28894878416550646,-0.26892528389604814,29
292910,2016,22912662,35395034,36726942.333333336,17942571,-0.036265157094891,0.27699993495915387,29
292910,2017,17797691,48671056,36726942.333333336,17942571,0.32521394126039727,-0.008074651063105728,29
292910,2018,14109259,44009393,36726942.333333336,17942571,0.198286331613757,-0.2136434070680283,29
292910,2019,8816001,51442388,36726942.333333336,17942571,0.40067167947468746,-0.5086545289412537,29
292910,2020,6040404,31907717,36726942.333333336,17942571,-0.1312177117712141,-0.663347911511678,29
292910,2021,7294628,125400388,36726942.333333336,17942571,2.41439771549364,-0.5934457776424571,29
292990,2015,169632,45070274,36801672,203482,0.22468006344929112,-0.16635378067838924,29
292990,2016,227084,28110846,36801672,203482,-0.23615302043885397,0.11599060359147247,29
292990,2017,213730,37223896,36801672,203482,0.011472956989562865,0.05036317708691678,29
292990,2018,247911,51297436,36801672,203482,0.39388873418577286,0.21834363727504152,29
292990,2019,257035,45010789,36801672,203482,0.22306369667117298,0.26318298424430664,29
292990,2020,357214,34038294,36801672,203482,-0.0750883818539549,0.7555066295790291,29
292990,2021,339821,35858423,36801672,203482,-0.025630601783527662,0.670029781504015,29
293020,2015,2561770,10284036,10659550.666666666,2773455,-0.03522800148048762,-0.07632537755254727,29
293020,2016,2347207,12448687,10659550.666666666,2773455,0.16784350384750432,-0.15368844996583683,29
293020,2017,3411388,9245929,10659550.666666666,2773455,-0.13261550236701655,0.23001382751838412,29
293020,2018,2862904,10104533,10659550.666666666,2773455,-0.0520676418755862,0.03225183029831023,29
293020,2019,1665189,5506357,10659550.666666666,2773455,-0.4834344174357318,-0.39959761380660586,29
293020,2020,1858398,9101022,10659550.666666666,2773455,-0.1462096025811219,-0.3299339632335841,29
293020,2021,3030275,10449680,10659550.666666666,2773455,-0.019688509697031575,0.09259930303538366,29
293030,2015,25905,4529203,4434546,47039.333333333336,0.02134536432816347,-0.4492906645502346,29
293030,2016,22393,4421718,4434546,47039.333333333336,-0.00289274257161838,-0.5239515866154566,29
293030,2017,92820,4352717,4434546,47039.333333333336,-0.01845262175654509,0.9732422511656911,29
293030,2018,32220,5463171,4434546,47039.333333333336,0.2319572285415463,-0.3150413129437776,29
293030,2019,39598,3724136,4434546,47039.333333333336,-0.16019903728589127,-0.15819385195368418,29
293030,2020,16498,2783784,4434546,47039.333333333336,-0.37225050771826473,-0.649272240252838,29
293030,2021,14832,4775923,4434546,47039.333333333336,0.07698127384404176,-0.6846894088635043,29
293040,2015,0,3489393,7459537.666666666,0,-0.5322239586519504,NA,29
293040,2016,0,2695256,7459537.666666666,0,-0.6386832374285216,NA,29
293040,2017,0,16193964,7459537.666666666,0,1.1709071960804722,NA,29
293040,2018,0,11143296,7459537.666666666,0,0.49383199039189796,NA,29
293040,2019,0,4559663,7459537.666666666,0,-0.38874723826717944,NA,29
293040,2020,0,1140779,7459537.666666666,0,-0.8470710852366051,NA,29
293040,2021,0,17289642,7459537.666666666,0,1.3177900256821102,NA,29
293060,2019,0,5433,NA,NA,NA,NA,29
293070,2017,20271,174256,174256,20271,0,0,29
293070,2018,14600,0,174256,20271,-1,-0.2797592619999013,29
293070,2020,8687,0,174256,20271,-1,-0.5714567608899414,29
293080,2017,0,2838000,2838000,0,0,NA,29
293080,2018,0,4281025,2838000,0,0.5084654686398873,NA,29
293080,2019,0,5728800,2838000,0,1.0186046511627906,NA,29
293080,2020,0,1429366,2838000,0,-0.4963474277660324,NA,29
293080,2021,0,5080560,2838000,0,0.7901902748414377,NA,29
293090,2015,77387440,233185280,201486919.66666666,76553934.33333333,0.157322174490404,0.010887822734719256,29
293090,2016,89373479,155903355,201486919.66666666,76553934.33333333,-0.22623585065511254,0.16745768559519678,29
293090,2017,62900884,215372124,201486919.66666666,76553934.33333333,0.0689136761647087,-0.17834550832991583,29
293090,2018,51317176,258255847,201486919.66666666,76553934.33333333,0.28174993903946716,-0.32965984770223195,29
293090,2019,63397712,245295478,201486919.66666666,76553934.33333333,0.21742631435235987,-0.17185560021054083,29
293090,2020,56929285,284097552,201486919.66666666,76553934.33333333,0.4100049396258658,-0.25635063049644347,29
293090,2021,44267914,386284806,201486919.66666666,76553934.33333333,0.9171706363820386,-0.42174214316344105,29
293110,2015,335876,2562596,1670062,168210,0.5344316558307416,0.996765947327745,29
293110,2016,149754,838016,1670062,168210,-0.49821264120733244,-0.10971999286606028,29
293110,2017,19000,1609574,1670062,168210,-0.03621901462340919,-0.8870459544616848,29
293110,2018,56613,4710519,1670062,168210,1.8205653442806315,-0.6634385589441769,29
293110,2019,0,132490,1670062,168210,-0.9206676159328216,-1,29
293110,2020,0,3350,1670062,168210,-0.99799408644709,-1,29
293110,2021,207000,20532,1670062,168210,-0.9877058456512393,0.23060460139111824,29
293120,2015,0,191146,198202.33333333334,558026.6666666667,-0.03560166631068929,-1,29
293120,2016,0,287172,198202.33333333334,558026.6666666667,0.4488830437583142,-1,29
293120,2017,1674080,116289,198202.33333333334,558026.6666666667,-0.4132813774476251,1.9999999999999996,29
293120,2018,179524,171441,198202.33333333334,558026.6666666667,-0.1350202738951947,-0.6782877759724745,29
293120,2019,8100,36068,198202.33333333334,558026.6666666667,-0.8180243421284983,-0.9854845646564083,29
293120,2020,177000,39058,198202.33333333334,558026.6666666667,-0.802938747777944,-0.6828108573066999,29
293120,2021,174600,45978,198202.33333333334,558026.6666666667,-0.7680249307525812,-0.6871117270381344,29
293131,2018,0,67153,NA,NA,NA,NA,29
293131,2019,0,321782,NA,NA,NA,NA,29
293131,2020,2880,474997,NA,NA,NA,NA,29
293131,2021,0,982638,NA,NA,NA,NA,29
293132,2020,0,408536,NA,NA,NA,NA,29
293132,2021,0,752243,NA,NA,NA,NA,29
293133,2017,0,10999,10999,0,0,NA,29
293135,2017,0,3174,3174,0,0,NA,29
293135,2019,0,13447,3174,0,3.2366099558916193,NA,29
293137,2021,18000,0,NA,NA,NA,NA,29
293138,2019,0,27029,NA,NA,NA,NA,29
293138,2021,17941,0,NA,NA,NA,NA,29
293139,2017,5474168,114950454,114950454,5474168,0,0,29
293139,2018,1564757,374713847,114950454,5474168,2.259785707327437,-0.7141561968869059,29
293139,2019,1564614,270817191,114950454,5474168,1.3559471196172919,-0.7141823195780619,29
293139,2020,982150,220550618,114950454,5474168,0.9186580855087358,-0.8205846075604548,29
293139,2021,2231239,719873106,114950454,5474168,5.262464226544073,-0.5924058231314786,29
293190,2015,58534737,478743578,461727572,61010577,0.036852912912032035,-0.040580504590212285,29
293190,2016,65700675,447651429,461727572,61010577,-0.030485818594346365,0.07687352309420054,29
293190,2017,58796319,458787709,461727572,61010577,-0.006367094317685668,-0.03629301850398825,29
293190,2018,70481801,548463842,461727572,61010577,0.18785161480458437,0.1552390497798439,29
293190,2019,61350256,356480739,461727572,61010577,-0.22794140827266862,0.005567542821304575,29
293190,2020,58861050,210428585,461727572,61010577,-0.5442581345347944,-0.03523203853653113,29
293190,2021,62182368,278133456,461727572,61010577,-0.3976243290058494,0.019206358268009822,29
293211,2015,2443348,1372555,1216117,1026101.6666666667,0.12863729394457935,1.3811948458648509,29
293211,2016,333714,1324924,1216117,1026101.6666666667,0.08947083216499728,-0.6747749167155301,29
293211,2017,301243,950872,1216117,1026101.6666666667,-0.21810812610957664,-0.7064199291493208,29
293211,2018,492947,2299585,1216117,1026101.6666666667,0.8909241462786887,-0.5195924380462625,29
293211,2019,332199,113472,1216117,1026101.6666666667,-0.9066931882376449,-0.6762513785995865,29
293211,2020,276791,131824,1216117,1026101.6666666667,-0.8916025349534625,-0.7302499265017599,29
293211,2021,172555,1737073,1216117,1026101.6666666667,0.42837654600667535,-0.8318344023740337,29
293212,2015,0,7721516,7043986,2100,0.09618559718886437,-1,29
293212,2016,6300,7821010,7043986,2100,0.11031027034977071,2,29
293212,2017,0,5589432,7043986,2100,-0.20649586753863508,-1,29
293212,2018,0,9939029,7043986,2100,0.4109949962989705,-1,29
293212,2019,0,418561,7043986,2100,-0.9405789562898053,-1,29
293212,2020,0,1900101,7043986,2100,-0.7302520192402426,-1,29
293212,2021,0,184887,7043986,2100,-0.9737525031991829,-1,29
293213,2015,0,7040,46043.333333333336,0,-0.8471005574458843,NA,29
293213,2016,0,42463,46043.333333333336,0,-0.07776008108303777,NA,29
293213,2017,0,88627,46043.333333333336,0,0.924860638528922,NA,29
293213,2018,106590,82683,46043.333333333336,0,0.7957648591906175,NA,29
293213,2019,0,56602,46043.333333333336,0,0.229320205603417,NA,29
293213,2020,0,26648,46043.333333333336,0,-0.4212408600593644,NA,29
293213,2021,30684,142009,46043.333333333336,0,2.0842467241004847,NA,29
293214,2017,1895260,55578059,55578059,1895260,0,0,29
293214,2018,7949691,56677769,55578059,1895260,0.019786765133341558,3.1945120986038855,29
293214,2019,6078071,68452978,55578059,1895260,0.23165470748087838,2.206985321275181,29
