hs_code,best_avlbl
730650,57.60666666666666
760612,63.89
800200,10
811222,10
820320,50.875
820330,44.5
830210,53.30666666666667
830630,67.17000000000003
841582,51.45
841620,25
842199,39.5
843031,45
843239,44
843790,35.5
844140,45
844190,36.5
846222,49.400000000000006
848420,48.900000000000006
850211,45.75
850422,45
851130,62.25
851633,27
852583,43.5
852691,44.5
852990,42.13612903225807
854130,34.5
870192,48.43
880212,20
880692,20.5
880693,20.5
901580,31.833333333333332
940430,26.84999999999999
950662,29.40000000000001
950840,27.5
960329,25.5
020422,20.521912347699995
020622,10
020742,21
021091,22.30000000000001
030282,20
030345,20
030455,20
030552,45
030784,20
030830,44
070955,41
081310,45.343822702919994
090720,13.5
100210,20
210410,30.69999999999999
210420,28.200000000000003
270400,10
281215,23.69999999999999
282490,32.900000000000006
283210,46.5
284170,24
290612,50.5
291539,38.93181818181818
292330,51.099999999999994
300442,10
340399,52.43
350510,27.797144938669987
360690,25.96666666666667
380899,45.8
382290,20
382319,27
382410,51
382488,51.75
382761,49.690000000000005
391120,51.75
391310,26.69999999999999
441840,45.69999999999999
480441,28.75
500100,45
530310,45
540754,39.900000000000006
540793,48.375
551329,43.400000000000006
551430,48.45
551519,44.5
551529,32
570500,40.900000000000006
580500,39.8
600191,58.5
610220,43.400000000000006
640510,37
680530,44.75
681320,45
691200,29.4
710900,51
711230,20
711291,20
720510,45
721069,92.5
721924,80
740929,65.03999999999999
750511,47.86666666666667
760200,41
810690,35
820830,44.5
841330,59.5
841520,61.400000000000006
843229,43.5
843290,37.84999999999998
845090,27.433333333333326
846693,41.0625
847720,41.599999999999994
848250,65.3
850133,60.3625
850140,59.575
850760,42.2
852351,17.5
852859,29.57272727272727
853223,45
854929,45
860699,34
890323,46.5
900653,25.5
901050,45
901590,43
902300,27
902730,39.75
902781,41.5
950659,29.805000000000003
961590,27.375
961620,24.30000000000001
030111,45
030211,20
030363,32.5
030484,20
030493,48
030811,20
040291,28.5
060319,28.40000000000001
060490,29.333333333333332
080430,19.705705956673324
100821,45.19329606988998
120999,35.028452191005
190430,34
200540,45
210320,36.3
210330,29
253020,27.5
261710,10
262099,27.916666666666668
270750,35
280800,45
281119,35.33333333333333
281420,45
284150,22.299999999999997
284390,22.35
285390,35.46666666666667
290351,14.9
290729,41.36
291531,31.19999999999999
291615,45.2
292090,41.36666666666667
292145,37.89800000000001
292640,16.75
293911,10
293920,10
300349,10
320419,46.57142857142857
340231,50.6
370320,48.39999999999999
380120,45
380190,49.400000000000006
381800,30.5
382751,23.69999999999999
390290,41.75
392092,46.19999999999999
401390,46.849999999999994
441899,46.349999999999994
441919,24.25
470710,30.5
480890,45
481320,45
481390,45
520632,54.19999999999999
520821,54.86666666666667
540333,41.30000000000001
540771,47.900000000000006
610439,39
611430,52.03333333333333
620411,38.5
620729,31.59999999999999
621050,29.6625
621440,32.80000000000001
630251,31.375000000000007
640291,51.88461538461539
680421,42
681181,45
690490,32.5
691190,31.90000000000001
720917,60
721119,72.08333333333333
722599,93
730459,49.565000000000005
731813,70.67000000000003
740710,62.973333333333336
750720,44
840390,27.5
841829,46.4
842220,40
842649,45
843020,27.5
844316,51.55
844842,31.19999999999999
846039,46.400000000000006
848360,51.25
851210,28.59999999999999
851539,46.099999999999994
853339,45
853810,50.41000000000001
860900,23.69
870110,41.85
870290,34.5
880230,20
902490,41.5
910212,24.666666666666668
910229,37.556130417805385
930520,29
950611,28.870000000000005
970290,27.5
010639,21.80000000000001
020621,10
030245,34
030364,20
030739,45
070519,21.12993824953
090121,17
090922,17.5
100830,10.112044817929984
110313,44.74993687036999
140120,24.75
150120,22
160413,47.62
160414,46.656248496575714
180690,31.727272727272727
252922,10
270710,35
281310,23.69999999999999
284420,17.5
290211,45
290433,48.69999999999999
290435,23.69999999999999
290629,41.3325
291411,35.25
291734,40.75
291899,24.815
292310,31.85
293040,44
293750,10
310230,35
310290,35
320411,40.2
360330,31.69999999999999
381300,46.849999999999994
382714,23.25
390721,40.25
390770,41.75
391710,47.06666666666666
391739,48.05000000000001
392220,32.30000000000001
401290,46.08
401700,47.349999999999994
420211,53
440500,38.2
440729,35
480262,35.8
511230,49.166666666666664
540246,53.80000000000001
540490,45
550952,57
551110,51.5
580632,50.849999999999994
580890,48.400000000000006
581010,58.099999999999994
600641,30
610190,34.86666666666667
610620,50.7
680223,48.19999999999999
690740,52.6
690919,37.25
711019,35
721129,78.16666666666667
731290,64.97
731519,49.34999999999998
740620,66.14
740821,69.14
760691,54.74
810196,49.400000000000006
820411,53
820730,56.285
840110,23.30000000000001
840610,35.849999999999994
841919,40
842519,45
843340,45
844839,27.066666666666663
844849,26.59999999999999
845129,50.95
845939,48.69999999999999
846820,46.95
847321,45
850433,50.7
850590,40.825
871499,29.25
880720,44.5
890120,20
902480,30.5
910121,29.961278710107493
940161,51.166666666666664
950730,31.01
021019,45.092397673822006
070310,38.776712847030005
080242,29
080270,10.659090909089995
080810,36.5
081350,50.5
090619,14.5
152110,15
160300,43
170310,20.345297823323502
220421,30.42453822696
260700,23
271119,35
280430,48.69999999999999
282630,31.5
284130,47.400000000000006
290383,25.5
291891,51.5
292519,37.38000000000001
292529,40.43333333333333
293070,31.230000000000015
293220,21.335714285714285
293361,48.5
340540,45.93
340700,20
360350,27.69999999999999
382713,23.25
391729,36.55000000000001
392010,48.69999999999999
392640,25.30000000000001
401035,48.24
410221,20
441019,32
470311,10
482030,44.5
520543,45.099999999999994
520615,29.19999999999999
520842,52.55
521149,52.599999999999994
521214,53.150000000000006
570232,43.25
570242,44.75
581091,43.5
611220,44.25
620322,36.75
620520,37.69999999999999
621139,29.850000000000005
630493,29.30000000000001
640399,32.666666666666664
690722,49.6
691310,28.600000000000005
710229,32.5
710239,27
720293,15
720839,61.5
721320,67.5
721699,77
741022,66.64
750521,47.8
750620,47.833333333333336
810590,38.7
811249,39
820520,47.849999999999994
821194,69.72
840510,30
840721,49.35
848110,44.5
848340,48.825
850153,47.7
850520,48.099999999999994
853529,34.5
860110,22.53
870193,48.43
870350,37.5
870370,37.5
871110,29
890520,20
902920,52.666666666666664
911290,33
960920,26
010420,20.258951915430004
010690,27.5
030229,45
030399,45
040721,21
040899,49
080299,24.1887620252025
090112,13.5
121229,45
130212,31.30000000000001
150210,20.318808172180013
151511,28.5
200880,31.90000000000001
200911,26
220590,22.80019074869
230910,44.5
251810,44
252520,43
261790,45
282410,48
283321,38.2
284011,45.30000000000001
290361,45
292511,51.5
293510,26.5
300290,10
310260,35
310311,35
320120,45
340319,48.18
350220,20
360610,44
380130,49.900000000000006
381400,52.26333333333333
400130,26.5
441233,37.9
441990,27.75
480257,33.25
480419,35.5
480431,40
520291,49.30000000000001
520635,29.19999999999999
520790,50
520852,52.85
521039,47.975
540411,51.900000000000006
540744,56.5
540773,48.25
550510,45
550690,50
551599,47.333333333333336
580639,43.166666666666664
590610,47.400000000000006
610332,41
611595,38
611692,36.26666666666667
620630,34.300000000000004
660191,20
710221,20
710610,45
720916,72.5
722870,84
730449,69.44
730792,65.79
731821,70.77000000000002
731824,68.77000000000002
750890,42.75
761520,63.27
800300,23
841013,23.80000000000001
842382,43.5
845210,26
845959,49.19999999999999
846610,47.900000000000006
846719,37.5
847410,44.5
850434,52
850650,46.69999999999999
852692,31.5
853650,42.166666666666664
854800,42
854991,45
860711,47.53
870360,41.5
870460,60
871491,46.2
880622,44.5
900140,29
902212,33.5
902990,42.75
910299,36.5835748937125
910521,26
960400,32.400000000000006
960850,33
020744,25
060120,20.79555463995
071190,41.45
071333,43.06172264215667
080241,35
080550,18.26666666666667
120241,183.8
140420,30
150410,43.75
160551,46.23333333333333
190219,39.95
190230,51.400000000000006
200811,87.9
220820,21.25
230210,27.5
230990,40.025000000000006
252210,45
252921,10
270799,18.571428571428573
284030,48.69999999999999
284169,41.5
284530,20
292419,39.55
293159,23.84999999999999
293219,42.8
293430,17.666666666666668
293491,10
293943,20
320720,48.900000000000006
380862,39.24
382000,32.93
382711,48.69999999999999
390799,48.125
441811,48.19999999999999
481490,27
550942,51
551291,38.900000000000006
560600,47
600340,53.849999999999994
600539,52
610423,47
610451,42.400000000000006
611219,43.76666666666666
611530,34.89999999999999
611596,40.2
611693,33.916666666666664
620530,48.56666666666666
621510,34.69999999999999
650700,45
660199,28.19999999999999
670290,34.56666666666666
680410,45
700330,51.30000000000001
700711,49
710122,27.5
721610,84.5
731442,63.47
740822,69.14
761510,44.57499999999999
790111,11.5
831000,45
840682,42.099999999999994
840710,32.5
841891,28.5
842820,42.5
843590,26
843810,27
850162,44.25
851090,43.739999999999995
852719,20
852869,28.584615384615383
870323,42.5
870840,57.5
871000,22.53
871640,39
890319,47.400000000000006
901720,47.5
903190,42.76833333333334
911390,28.25
920510,30.40000000000001
920992,28.125
950661,27
020714,23
030333,45.23298522644001
030349,20
030443,30
030474,32.5
040690,39.15428571428572
071140,27.69999999999999
080221,21
081030,20
090230,17.5
090921,14.5
100199,32.5
130213,34.5
190240,26.40000000000001
200599,52.40987005935778
252230,20
260300,10.511460280039998
271390,35
281217,23.69999999999999
282710,47.400000000000006
284590,24.5
290394,50.25
291639,39.75
293944,10
300390,10
320300,42.68333333333334
350211,54.5
370244,44.69999999999999
382763,49.690000000000005
390469,48
400291,45
420329,58.1125
440323,20
441875,44.849999999999994
441911,23.19999999999999
481690,44.5
510620,51
511120,49.166666666666664
520849,52.99999999999999
540752,56.7
550962,57
551312,59.900000000000006
551633,63.5
610230,45.5
620319,36.1
620413,42
630210,32
700319,45.30000000000001
721210,99.5
722012,81
722591,60
722692,70.5
731021,63.97
741920,65.88
821599,51.40076923076924
841011,28.30000000000001
841182,33.75
842310,20
842549,59.5
842620,24.35
842831,45
843490,41.5
844311,34.150000000000006
847730,46.099999999999994
847940,43
850180,32.4125
850423,49.5
850819,45
850940,24.19999999999999
852412,34.5
854142,29.5
870895,55
900661,27
930629,27.5
940531,53
030195,20
030292,20
030324,45
030492,23
040811,26
071040,59
100290,20
110290,44.4491408169478
110429,46.19999999999999
120190,45
150710,39.099999999999994
150930,24.66879566277501
190490,41.5
200949,25.25
261100,12
281512,45
283421,10
283526,45
290344,24.69
290432,23.69999999999999
290930,32.4375
291471,23.829999999999984
291813,36.8
292021,48.849999999999994
293621,10
300249,10
310390,35
330113,48.80000000000001
340590,45.93
370256,41
370310,48.39999999999999
380859,34.49333333333333
382460,32.400000000000006
391290,40.1
392099,49.666666666666664
440792,33
470429,20
480210,38.5
490400,17.5
520299,37.666666666666664
540239,53.150000000000006
551449,36.5
570249,45.5
570329,50
600631,54.5
600632,55
610310,32.95
610712,41.900000000000006
620722,43
670420,20
680100,47.30000000000001
680229,50.2
690290,41.5
701820,49
701914,49.30000000000001
710499,30.450000000000003
711610,28.15000000000001
720229,30.5
721911,66
732119,25.41000000000001
741810,50.47
820110,44.5
820559,49.55875
840212,38.30000000000001
841460,45
842839,49.35
843050,45
846692,45.849999999999994
846722,24.35
846791,27.5
847230,46.80000000000001
853521,47.69999999999999
860310,27.53
870321,49.69
870530,45
901813,44.5
903020,44.5
911110,33.5
020329,20.24414533072
020712,22
030235,20
030442,20
030543,20
030631,20
071390,33.21995996707
080719,33.98333333333334
152190,22.65000000000001
160100,27.394935278849335
160569,45
200591,45.599999999999994
200840,60.30000000000001
220210,45.16034892869999
230320,20
280519,27.066666666666663
290243,45
290522,48.75
291219,39.208333333333336
292023,48.849999999999994
292114,26.75
292216,22.170000000000016
293332,26.5
293629,10
330741,45.900000000000006
370210,23.69999999999999
382312,30.5
382740,21.84999999999999
390210,51
420221,52.6
440797,35
442110,23.19999999999999
460129,44.900000000000006
480640,45
550120,46.5
550932,55
580230,46.69999999999999
590320,44.81666666666666
600622,54.5
600623,55
600644,55
610431,43.5
611019,43.5
620331,44.75
630391,37.80000000000001
660390,27.855
701790,48.099999999999994
701913,48.54
711890,14.5
720250,20
721650,96.5
722240,81
722790,70.5
731431,63.97
741820,67.22000000000001
780191,45
820900,49.599999999999994
821420,25.2
830110,28.8
840140,68.27
840790,43.35
841012,23.80000000000001
842381,44.5
842959,49.1
843830,27.5
844511,27.5
845380,23.5
846591,46.5
850860,32
851180,56.166666666666664
851660,38.75
853321,45
853610,47.69999999999999
854141,35
854330,41.8
870380,64.5
870451,60
902219,21
902810,46.5
910519,32.9
930599,26.933333333333337
940310,44.01000000000001
940440,28.60000000000001
960891,27.5
961100,29.19999999999999
020450,20
020727,28
030231,20
030433,45
030544,20
030633,48.75
030635,32.5
030721,45
030910,35.5
041010,46.099999999999994
110811,45.065823255569995
150430,32
151319,17.5
151519,28
200551,40.25
250410,10
251710,44.5
280130,49.599999999999994
280920,31
281219,38.7
290611,46.55000000000001
291469,24.52
292212,38.75
292231,10
293152,23.84999999999999
293540,26.5
310540,19.5
330610,20
382486,23.25
390140,51.5
391211,50.599999999999994
391530,41.5
400921,47.5
420231,50.849999999999994
440139,37.75
440325,20
480261,38.6
480459,45
481013,34.857142857142854
481820,44
521215,41.150000000000006
540247,53
550119,52.5
550190,52.5
560312,30
560729,48.599999999999994
590390,46.23333333333333
591131,44.80000000000001
600320,53.8
621120,40.026666666666664
640320,27.5
650500,48.06923076923077
700800,48.400000000000006
701110,47.3
701890,40.64999999999999
701911,48.900000000000006
711021,35
720711,109
722540,67.625
722592,106.5
730240,67.94
730661,72.065
730830,64.72
731940,49.00333333333333
800110,12
820340,59.385
830230,62
842099,35.666666666666664
842131,47.25
845140,46.5
845611,46.63333333333333
845921,49.19999999999999
846150,46.900000000000006
847529,45
852492,34.5
854610,47.400000000000006
854999,39.5
870600,45.615
870850,59.93333333333333
901812,27
902000,21.583333333333332
930120,20
940511,49.9
940529,49.53333333333333
950420,24.25
970510,24
020890,26.944814466412502
030456,20
030462,37.5
030562,37.5
030571,20
030572,45
050510,24
060313,26.40000000000001
110900,49.05000000000001
150600,47.30000000000001
200290,54.099999999999994
200931,32.6158093552675
230230,20
230641,46
230660,21
251690,48
281122,45.849999999999994
281820,10
283329,34.59166666666666
284700,48.69999999999999
290110,45
290513,45
290529,43.175
290613,41.849999999999994
290950,36.83
291423,49.5
292512,10
293080,26.5
293211,48.69999999999999
293336,23.25
293729,10
300640,20
321410,49.63
380852,26.5
382311,31.5
391231,34.2
392690,36.49615384615385
410411,27.620000000000005
430390,39
440342,10
440394,10
440922,34.45
441912,23.19999999999999
480300,45
480429,45
482370,31.5
510220,45
520831,46.95
570321,49.69999999999999
580127,59.5
611231,53.400000000000006
620432,33.60000000000001
630790,27.65
640359,32.4
680620,45
681299,44.5
710700,47.80000000000001
730711,49.80000000000001
731520,64.72
732392,27.5
761090,69.67000000000003
761210,66.87
810610,35
820310,42.333333333333336
830710,58.585
830820,45
831110,44.5
841382,45
842810,27.5
845590,46.1
847350,44.833333333333336
848220,60.3
850440,43.3
851390,55.455000000000005
851632,23.90000000000001
853340,44.5
860500,36.53
870880,59.87375
890321,46
902830,45
903110,42.5
911310,32
940199,35.59
950824,26.5
960810,36
020850,26.40000000000001
030259,34
030432,28.5
030494,23
030551,45
030990,23.571428571428573
071151,29
071440,31.52500000000001
100510,20
100620,37.77792498278001
120590,20.819036751010003
160241,22.492870226243337
170220,33.666666666666664
190590,28.25
240290,27
250300,45
262190,44
270500,10
270900,10.1058716784425
271112,23.78
281511,45
283330,23.09999999999999
290220,42
290375,23.69999999999999
292141,51.5
292423,43.28000000000001
292425,51.25
293120,48.69999999999999
293142,48.849999999999994
293625,10
300251,10
320649,48.25
382219,20
401512,42.75
440397,35
441113,35.78
481019,31.5
490590,17.5
500600,45
510810,49
520521,38.30000000000001
540332,55
550520,45
551622,51.400000000000006
570110,38.625
570331,50.5
580121,59.69999999999999
600192,61.19999999999999
611510,37.285714285714285
611529,30.299999999999997
611790,34.7
620990,39.01666666666667
680919,48
681591,44
700100,45.833333333333336
720230,38.9
721935,85.5
740319,36
780419,31.5
821300,30
830120,65.2
840733,58.5
843069,45
845012,22.59999999999999
845390,25.75
848790,52.750000000000014
851120,60.75
851920,27.5
853080,45
854071,34.849999999999994
854233,22.5
870443,60
880240,20
890332,40
900390,30
902790,37.111111111111114
911019,36.5
950619,25.40000000000001
961700,28.799999999999997
020754,20.883897490560003
030199,45
030221,45
030291,33.25
030313,20
030499,36.5
030792,45
060240,20
080291,13.807528613786502
080529,21
091020,11.5
110319,48.04487527003266
121293,24.17156435068
130220,27.5
151800,29.25
160510,32.875
180100,10
190410,28.59999999999999
200570,28.916666666666668
220299,36.82826053975625
251511,45
261220,10
282580,10
283720,42.64999999999999
290512,44.5
291830,43.421666666666674
292390,36.1
293149,13.85
293372,10
294110,10
300420,10
330491,43.5
350290,21.5
380620,48.69999999999999
382212,20
382213,20
382499,41.007000000000005
382590,45
391990,49.900000000000006
392030,50.30000000000001
401410,20
420219,64.5
442090,42
481160,44.5
500500,45
511290,40.975
520833,55.30000000000001
530720,45
600544,46.5
611030,40.45
611780,31.74
620441,36.89999999999999
621143,43.5
630239,31.30000000000001
630491,30.30000000000001
630629,25.450000000000003
690990,43
700220,48
701966,43.95
710210,20
711039,18.5
711299,45
711420,27.5
721499,82.5
722090,79.5
730640,64.44
760611,57.49
760900,64.34
761699,66.47
810296,49.400000000000006
811231,34.5
820150,47
830140,27.89999999999999
830260,67.99500000000002
842219,42.5
842320,44.7
844315,45
845190,47.333333333333336
845650,47.5
846023,49.400000000000006
846219,49.400000000000006
846595,44
847330,29.445000000000007
848530,45.25
851490,45.25
852712,20
853941,32.599999999999994
860210,22.53
871631,45
890510,20
910890,36.45454545454545
940591,50.875
950450,20
950639,32.400000000000006
960719,57
970690,26
010239,20.232804232799992
020741,20.883897490560003
021093,22.30000000000001
030223,21.05380026686501
030311,20
030365,20
030431,20
071331,45.26891467439333
081400,36.95686868736333
090240,17.5
090822,10.157456907994998
120600,44.5
151229,34
190531,26.5
210310,48
271121,10
283324,38.19999999999999
290121,45
290314,22.30000000000001
291010,50.5
291613,49.19999999999999
293337,13.25
293959,10
300310,10
340420,24
380300,20
382481,50
382549,30
382764,49.690000000000005
390440,50.30000000000001
390910,51.75
390920,51.5
401033,48.10000000000001
410692,48.30000000000001
420310,50.099999999999994
441490,31.40000000000001
480592,38.75
481810,45
510130,29.833333333333332
540742,55.400000000000006
550959,58.19999999999999
551513,58.75
600290,53.400000000000006
610459,31.333333333333332
700721,64.175
701328,40.9
701399,38.92999999999999
701400,46.7
710421,30.5
710491,30.700000000000003
730719,58.87
740329,36
741539,67.47000000000001
750120,20
760529,61.84
810890,39.25
820291,45
841320,40.5
842511,45
842611,20
842641,44.5
843143,40.35
843999,21.25
845521,38
848050,45
852321,25
852610,44.5
870210,34.5
870333,37.5
880624,42
901849,20
902139,20
910599,25.666666666666668
920790,32.5
940360,47.25
940383,45
940690,41.760000000000005
950821,23
961000,23.5
010310,20
030325,45
030326,45
030331,45
050790,20
060290,28.100000000000005
070410,45.5
080840,22.725694444444997
151190,22.5
170410,31
180320,25.067073040336993
200969,49
200971,45
250590,43
270111,11.5
282590,35.133333333333326
283524,47.099999999999994
290122,45.93
292910,44.35
293148,23.84999999999999
310240,35
310520,34
330730,48.10000000000001
380400,34.349999999999994
392520,32.9
410449,32.02
440727,35
441234,30.03333333333333
441829,49.80000000000001
470620,45
470720,32.5
510119,22.1
520528,42
520812,53.5
520921,48.19999999999999
520943,51.400000000000006
530710,45
540753,57.75
551219,46.599999999999994
551429,33
560130,45
600643,55
610120,43.400000000000006
620332,33.60000000000001
620461,34.599999999999994
630110,31.40000000000001
680292,49.400000000000006
701190,42.099999999999994
720836,76.5
721990,85
731990,48.669999999999995
732111,50.97666666666667
760429,58.67333333333334
810299,23.69999999999999
841112,20
844120,45
844520,27.5
846024,49.400000000000006
852871,26.3
853661,47.69999999999999
853929,28.9
853990,47.599999999999994
854590,45
860791,47.53
870540,60
871610,42.19
890790,26.5
900490,27
902590,41
902610,32.833333333333336
903300,46.06666666666666
910129,30.098801989150125
940391,58
960621,39.56666666666666
020230,20.6
020649,20
030251,45
030381,20.181374695100004
030483,25.25
030781,45
050710,27.5
071360,20.838942902543337
091091,15.400000000000006
100590,45.24075973483001
120729,20.408670931059987
120910,45
121300,45
130214,28.5
170390,20.126713655363005
200390,46
220422,22.848479400529996
262040,20
271490,35
280530,15
283510,47.599999999999994
284690,11.283333333333331
290343,24.69
293151,21.84999999999999
293190,30.877777777777776
293945,10
300360,20
300460,10
320414,46.5
381512,43
382430,48.599999999999994
390730,48.55
391520,45
420222,54.75
420292,54.74000000000001
440692,10
470790,45
481110,45
481910,44.5
490191,17.5
521051,51.56666666666666
530129,48.80000000000001
531100,34.675
540263,52.5
540784,57.400000000000006
570250,46.260000000000005
580190,46.94999999999999
580429,51.5
610429,38
610811,42.400000000000006
610891,34.5
611594,38.80000000000001
620690,34.19999999999999
630710,31.950000000000003
670419,27
681189,44.5
690721,51.8
701964,41.8
722880,68.5
732510,44
740940,68.64
760692,57.39
830160,29.80000000000001
841451,24.84999999999999
841810,50.4
842420,46.2
843061,37.5
844621,25.59999999999999
845640,47.849999999999994
846224,46.400000000000006
846226,49.400000000000006
846290,47.900000000000006
847960,47.80000000000001
848190,34.96249999999999
850511,12.099999999999994
852910,44.833333333333336
853229,42.5
853540,47.69999999999999
853932,47.400000000000006
901819,38.75
902580,34.63333333333333
902820,36.5
911220,32
920110,31.19999999999999
940549,48.400000000000006
960820,31
970529,22.5
010594,20.006992029086803
030312,20
030463,45
030495,33.5
030579,45
030711,20
040610,50.291666666666664
071080,46.729339725993626
080222,50
080252,20.08182661334601
081070,22.19999999999999
160552,45
170290,45.30668018799375
230649,27.873114448129996
230690,45.11438813452
252220,45
280700,45
282540,35
283010,48.69999999999999
283322,45
284520,20
290410,49.99285714285714
340249,49.35
340290,48.14666666666667
370199,35
370252,33.69999999999999
380610,48.5
390230,51.5
391732,47.599999999999994
392073,47.900000000000006
400122,19.5
401011,29.30000000000001
401699,40.16111111111111
411510,45
420291,48.75
430230,49.80000000000001
440839,34
470329,10
480700,45
480810,45
510121,21.142857142857142
510330,27
520929,51.19999999999999
520931,38.2
521021,52.833333333333336
521211,47.900000000000006
540792,59.63333333333333
550290,52.5
550820,56
551614,53.5
560811,52
570231,51
591000,45.8
591140,47
610323,45.5
620431,39.75
640340,30.5
680422,45.333333333333336
721710,91
731412,57.470000000000006
732394,50.16999999999999
740312,11
750400,22.5
760820,66.99000000000001
841381,47.35
843420,36.5
843510,27.5
844319,35.55
847141,42.5
850630,39.69999999999999
851771,31.110000000000007
851821,27.5
851830,23
852792,20
860730,50.38
890190,35
900669,20
901920,20
910291,39.166666666666664
910400,36.888888888888886
970522,20
010512,20.354326455659987
030255,21.5
030569,37.5
030782,20
040819,47
080261,10.504918032789988
080440,18
081320,52.41199203181
090710,16
090931,17.5
100111,21
120510,20.64231903307001
120750,45
121294,20
121410,41.900000000000006
160420,40.166666666666664
200791,28.899999999999995
200893,49.5
220510,20.752899554899997
240220,38
271500,35
280450,32
284441,20
290491,48.69999999999999
290559,32.833333333333336
292218,23.25
292340,23.09999999999999
293354,13.73
294190,10
320110,45
340311,47.4
340490,45
391740,50.150000000000006
392321,41
400610,30.40000000000001
410530,47
410799,37.440000000000005
440149,30.5
440795,35
442011,23.19999999999999
482210,45
510219,42.998651844844
520624,54.19999999999999
520811,39.625
540219,53.400000000000006
551349,38.166666666666664
560393,33
560490,51.900000000000006
580421,56.5
610331,37.5
640690,29.660000000000004
680520,45
701322,35.95
711011,22.5
720854,92.5
720927,60
721899,73.5
722550,72.125
730120,59.44
730721,67.13999999999999
740811,67.14
741012,67.14
811259,39
820790,48.38
841710,39.400000000000006
843049,45
843142,42.34999999999998
845929,49.19999999999999
846223,49.400000000000006
848020,41.400000000000006
848690,40.43999999999998
851511,44
854430,57.5
854921,45
870790,59
870919,58.5
890710,45
900640,24.76666666666667
900659,28.360000000000003
900890,44.7
902150,25.5
903040,42
920590,26.775
930630,21.25
940370,38.5
940490,28.750000000000007
960830,28.5
961800,31.90000000000001
010129,27.5
010599,21
020990,23.19999999999999
030241,20
030355,45
030382,20
030392,24
030612,45
040520,35.56666666666667
050800,35
060220,27.5
080262,35.86831569037
090111,17
090821,10
121490,34.5
160231,26.40000000000001
160529,47.5
240319,370
282510,48.19999999999999
282612,20.5
283919,46.099999999999994
284450,20
290129,42.25
290711,50.5
290712,49.19999999999999
291739,39.25
292143,36.55
293147,48.849999999999994
310530,27
320417,47.625
330749,51.93
350520,30
350699,48.03
390220,48.25
391731,48.05000000000001
392063,44.25
411410,48.19999999999999
440111,35
440910,29.9
460122,40.43333333333334
480630,45
510129,25
510529,48
520819,47.975
540233,47.650000000000006
551591,53
600537,52.5
610443,41.7
610452,35.80000000000001
611249,40.69999999999999
620899,31.625
680221,45.3
700320,40.099999999999994
700992,45.150000000000006
711049,30.5
711810,26.5
720410,24.5
721250,93
731822,64.97
732090,66.17000000000002
732620,64.92
810110,21.5
811010,10
820130,44.5
820420,52.5
830629,20
841111,32.5
841470,44.5
841480,48.425
846120,36.900000000000006
846620,49.14999999999999
846630,49.86666666666667
848030,47.80000000000001
848410,41.75
852842,45
853910,60.5
854449,51.97500000000001
854460,48.73333333333333
870331,62.5
870442,85
870911,58
902690,43.333333333333336
940141,45
940561,49.666666666666664
960330,25.366666666666664
970121,17.5
020421,22
020610,10
020743,20.25432908318001
021012,20.24810499188999
030219,20
030368,45
030454,20
030487,45
030632,45
040210,57.25
050400,25
110311,45.00663295221
120721,20.18033757871001
151311,10
160220,22.09999999999999
200490,42.128656496763334
230330,42
271129,29.5
282619,47.9
284290,48.125
290378,38.85
291211,22.80000000000001
292130,43.9625
300490,10.2
330129,22.8
370254,38.19999999999999
381600,46.5
390950,47.8
401180,47.3
410190,27.300000000000004
480256,31.583333333333332
510820,40.666666666666664
520645,31.19999999999999
550931,54
580640,43
590800,48.400000000000006
610342,37.7
610791,36.19999999999999
610892,43
611211,41.900000000000006
620463,37.22307692307693
620822,43
621790,35.45
630120,26
630399,38.80000000000001
690590,48.19999999999999
711292,10
711411,45.7625
721061,90.5
721590,92.83333333333331
721621,81
722710,60
732112,25.41000000000001
732189,32.41000000000001
760519,68.84
761490,76.80333333333336
810411,18
810939,45
820719,45.7
841370,39
841821,47.9
842531,22
844629,27.5
846592,46.5
847210,42
847432,45
850640,47.69999999999999
851110,62.25
851290,55.4
854091,42.76666666666667
854939,39.5
902511,20
030323,45
030357,20
030471,20
030699,45
040150,71.8775656848575
040640,33.857142857142854
060420,24
070110,20.913629947200008
080112,10
080540,27.833333333333332
090412,16.5
100630,49.349999999999994
121291,20.00012643312101
160210,24.15000000000001
160554,43.5
210390,34.5
210690,34.93088435374149
251400,42.5
260120,20
280461,13
281129,41.349999999999994
283650,45
284610,15.5
290244,44
292122,43.166666666666664
292159,47.962857142857146
300590,20
310210,32
320420,41
330410,44
330790,50.83
360340,27.69999999999999
382370,26.166666666666668
390450,50.5
392043,47.39999999999999
392094,50.80000000000001
401693,46.625
440793,35
441873,47.7
441892,48.19999999999999
441920,27.5
480269,43.333333333333336
480593,44
481151,43
511211,55
520641,29.19999999999999
520851,52.5
521132,53.099999999999994
550140,51
551612,57.400000000000006
580410,44.5
590310,44.583333333333336
600621,54
610444,42.400000000000006
611521,43.5
620829,31.59999999999999
621590,25
630622,31.40000000000001
640192,37.2
711419,52.900000000000006
721011,72.5
721691,57.42
721810,61
722530,82.125
730799,66.50666666666667
731600,62.47
740911,66.89
780199,33.5
790200,10
810420,10
820190,46.166666666666664
820239,64.47
820540,50.69999999999999
820750,50.25
831190,44
841311,44.5
841581,50.35
841861,44.5
841934,20
842449,46.900000000000006
842930,36.85
844590,31.19999999999999
844630,30.84999999999999
846792,27.5
848010,27.80000000000001
848041,46.599999999999994
850163,47.25
850300,51.401428571428575
852290,42
853400,40.5
