hs6,china_t1_base,china_t1_conf,china_decline_t1,china_t2_base,china_t2_conf,china_decline_t2,t1_mexico,t1_vietnam,t1_taiwan,t2_mexico,t2_vietnam,t2_taiwan,any_third_rose_t2,third_mean_t2
854419,6071259.666666667,3145881,-0.4818404791229761,7133988.666666667,3867954,-0.4578132681829324,0.024222416311920437,NA,-1,-0.1011648292509978,-0.7869409932561762,-0.016358371627206315,FALSE,-0.3014880647114601
854420,316802150.6666667,230352830,-0.2728811041362754,155095247,131172450,-0.15424584223396606,0.29775138707597526,1,-1,-0.08322073460706769,-0.0748915477649419,0.1027845910994382,TRUE,-0.018442563757523792
854430,593800242,464218030,-0.21822525966569073,340159724.3333333,244515067,-0.28117572567059135,0.16583530502423985,0.35923143360445575,-1,0.13740343575012598,0.28796465827943857,0.20699315516427313,TRUE,0.21078708306461258
854442,2688383307.3333335,2537394210,-0.05616353029773232,2485598779.3333335,2813403480,0.13188158257568325,0.19697848992508246,8.926578522044183,-1,0.16924098821002823,0.647405466385957,-0.2132270127384963,TRUE,0.20113981395249628
854449,445113254.6666667,124661241,-0.719933658022933,166077076.33333334,143355604,-0.13681281507948195,0.11055101468427742,0.5961844511744406,-1,0.11131794984265428,-0.04972327849871965,-0.1436441592882446,TRUE,-0.02734982931476999
854460,87639869.66666667,115424721,0.31703437532496853,356823812,226385144,-0.3655548301804477,0.6312931849233249,1,-1,0.45937645135244265,4.836482441558693,-0.1245452685812299,TRUE,1.7237712081099685
854470,253667197.33333337,141308447,-0.4429376423696102,179075512.33333334,231797632,0.29441278139988825,0.11375856851403211,1,-1,0.23797832990909717,3.921775693108303,0.3674451334546713,TRUE,1.5090663854906905
854511,33674531,42096273,0.25009233239209777,34483056.333333336,13439174,-0.6102673188220584,1.2739084405523375,NA,NA,-0.259260033810821,NA,NA,FALSE,-0.259260033810821
854519,13630333,17087302,0.2536232240254145,9924767,15152581,0.5267442550540481,NA,NA,-1,NA,NA,-0.1880405089246382,FALSE,-0.1880405089246382
854520,5026762,3283473,-0.34680157922734356,3320392.3333333335,2250394,-0.3222505734011152,0.4635092902695537,NA,NA,0.1057135383503416,NA,NA,TRUE,0.1057135383503416
854590,7472198.333333333,14521352,0.9433841758750604,22143833.333333332,10009377,-0.5479835469619081,2.301273705402622,1,-1,0.42084240298838815,-0.6230876767937917,0.2881440364635968,TRUE,0.028632920886064412
854610,12541132.333333334,9055810,-0.2779112954632991,21972905.333333332,25942500,0.18065861598396432,0.8111455321492497,-0.18597834721861106,NA,NA,NA,NA,NA,NA
854620,46763860.333333336,41122265,-0.12064006891475552,51648332,48442408,-0.06207216914575286,-0.766125527850733,NA,NA,0.10109027087854924,NA,NA,TRUE,0.10109027087854924
854690,56788836,52887833,-0.06869313186838343,70443773.66666667,82884267,0.17660174470778037,0.47182294826284177,NA,-1,-0.26025641059140164,-0.7170128288713422,0.1016235931567337,TRUE,-0.29188188210200333
854710,10798754,19877683,0.8407385703943251,26588812,29734396,0.11830479676940812,3.0689383600845783,NA,NA,-0.12597285406689318,1.6657695326400876,1,TRUE,0.8465988928577315
854720,27106196.666666668,22337210,-0.17593713811319162,39079983,42822167,0.09575705291376406,-0.29901575276061965,NA,-1,0.015514960128564851,NA,-0.02783641456486095,TRUE,-0.0061607272181480495
854790,33536971,47114345,0.4048479512356677,56896454.666666664,33199180,-0.41649826523461647,0.22859509678089607,NA,NA,-0.23200007615638354,3.67928055715737,1.5909692997811256,TRUE,1.679416593594037
860719,213781850.66666663,79533004,-0.627971206386413,66582495,56681805,-0.14869809249413077,0.9309052572178986,NA,-1,0.06789877718926945,0.8231798694909883,-0.3579050584256981,TRUE,0.1777245294181866
860721,20101004.333333332,11900599,-0.4079599803744466,13631495.666666666,9745646,-0.28506407232838005,0.08573685672336025,NA,NA,-0.18002975843150099,NA,NA,FALSE,-0.18002975843150099
860729,4961817,1794116,-0.6384155239905059,3325525.6666666665,2963816,-0.1087676665052552,1.3572354226957923,0.15829473382787135,NA,-0.05148611808578527,0.14778025645091974,NA,TRUE,0.04814706918256724
860730,41403827.666666664,65379996,0.5790809614599,33865082.666666664,17967199,-0.4694476556620049,0.44616891379050205,NA,NA,-0.2921133718573386,-0.9367025989064395,NA,FALSE,-0.614407985381889
860791,64506265,19325299,-0.7004120607509984,19829884,25513405,0.2866139307723636,0.007698188735832244,NA,NA,0.4578840035595784,NA,1,TRUE,0.7289420017797892
860799,62187180,64333883,0.03452002486686163,56675701.666666664,44838324,-0.20886159886095804,0.9623975470640996,-1,NA,-0.15125372456982436,NA,0.6426318849120024,TRUE,0.24568908017108904
860800,8592296.333333334,6653222,-0.22567591457603753,9972784.666666666,8640020,-0.13364017285175508,0.12171641995542115,NA,NA,0.3265676233702291,NA,NA,TRUE,0.3265676233702291
860900,391915670.6666667,420368733,0.07259996081537984,932415975.3333334,219926700,-0.7641324196302219,0.4206925147627753,NA,-1,0.4245504633794735,-0.5826233433640541,7.995507702289612,TRUE,2.612478274101677
870193,55040131,13934392,-0.7468321432592521,9155076.333333334,4401282,-0.5192522880475529,-0.9684742276398747,NA,NA,-0.4778379742116974,NA,NA,FALSE,-0.4778379742116974
870194,22196942,5319616,-0.7603446456723634,12770103.333333332,894866,-0.9299249209938526,-0.13425733236250006,NA,NA,-0.4010498551140165,NA,NA,FALSE,-0.4010498551140165
870310,32317428,73032662,1.2598537853940603,910043337,196180977,-0.7844267750514831,1.240731646130105,NA,-1,-0.6733633327973818,4.9588893117213075,0.578243288869192,TRUE,1.621256422597706
870321,195920539,124656007,-0.3637420168591921,138093056,108967101,-0.21091542068559913,0.5178662791681391,0.4497638387375515,-1,-0.13340088750009998,-0.4829641568422211,-0.3515029746549659,FALSE,-0.3226226729990957
870323,901513541.3333334,1570711333,0.7423047585917866,1420509182.3333333,947062219,-0.3332938422514437,0.2535335516034734,NA,-1,-0.1325169749170576,NA,-0.3956650987456433,FALSE,-0.2640910368313505
870360,9982349,19794001,0.9829001169965106,13479882.666666666,594287,-0.9559130435556707,0.0481960651634365,NA,NA,-0.9989104048415592,NA,NA,FALSE,-0.9989104048415592
870380,1396284,4798860,2.436879603289875,307103018,125201302,-0.5923149736027667,-0.8857785002596293,NA,NA,0.7472888841007566,-0.11423297339759558,1,TRUE,0.544351970234387
870390,8197035.333333334,588336,-0.9282257577190712,4073569.6666666665,3747214,-0.08011540083312675,-1,NA,NA,-0.3800375378611256,-0.8219094107996671,1,TRUE,-0.06731564955359752
870490,1710712.6666666667,1457706,-0.14789547747936635,5691279.666666667,3906368,-0.3136222029503734,1.4025635774884597,NA,NA,0.4777265113972471,NA,NA,TRUE,0.4777265113972471
870810,64925239.666666664,87677109,0.35043181126698864,99706568.66666669,83820390,-0.15932930878181598,0.025329421265700886,0.6180626533212956,-1,0.010373504873107021,0.11056490343310774,0.22282805501260933,TRUE,0.1145888211062747
870821,7679283.666666667,10707552,0.39434255391268913,13956561.333333334,8977270,-0.35677064102036216,0.5484436501863895,NA,-1,0.3314132299639798,NA,-0.06656773091246308,TRUE,0.13242274952575836
870829,1461792781.3333333,1538313290,0.05234702869230939,1676247825.3333333,1305097910,-0.2214170898384477,0.15886379176432233,0.6823080281135102,-1,0.020102223034001936,-0.06045774019875022,0.023760783412990094,TRUE,-0.0055315779172527306
870830,1611213163,1730990450,0.07433981409199795,2066402605.6666667,1465188577,-0.29094718861559987,0.5210070439653023,0.8144184014821341,-1,0.033003361303605164,0.6976264441020199,-0.16895259658858996,TRUE,0.18722573627234504
870840,323098978.3333333,131115078,-0.5941953184861768,191927665,186011571,-0.03082460259181499,0.08452330193101333,-1.4863971885144291e-4,-1,-0.04937990646317013,4.001558047350956,-0.16416386490645463,TRUE,1.2626714253271105
870850,264770439,370066964,0.39768988334834465,491532289.3333333,409893984,-0.16608940471450936,-0.01878468029469507,-0.08134047120510188,-1,0.015933898786544234,3.5035976921031886,-0.4573282221645304,TRUE,1.0207344562417342
870870,2376157266.6666665,2012150643,-0.1531913012547794,1804107696.3333333,1675891867,-0.07106883341494467,0.12225428678297738,27.33335339262618,-1,-0.05257017503763919,0.8294446382975661,-0.3077109544863701,TRUE,0.15638783625785227
